Wavelength (nm)	Dilution Corrected Absorbance
230	1.644107
233	1.480932
236	1.363362
239	1.28619
242	1.243966
245	1.212065
248	1.187392
251	1.16214
254	1.135891
257	1.102463
260	1.067495
263	1.030264
266	0.9933448
269	0.959382
272	0.9314671
275	0.8938764
278	0.8498778
281	0.8245904
284	0.786276
287	0.7500332
290	0.7127057
293	0.6772623
296	0.6443951
299	0.6132311
302	0.5853251
305	0.5614231
308	0.5409529
311	0.5215338
314	0.5023942
317	0.4846014
320	0.4658348
323	0.4466047
326	0.4276439
329	0.4097021
332	0.3918093
335	0.3753363
338	0.3599225
341	0.3447435
344	0.3313647
347	0.3190057
350	0.3079012
353	0.2971961
356	0.2869833
359	0.277757
362	0.2681959
365	0.2588273
368	0.2492903
371	0.2397669
374	0.2302433
377	0.2213599
380	0.2129809
383	0.2055289
386	0.1978816
389	0.1908642
392	0.1839699
395	0.1774689
398	0.1717843
401	0.1662759
404	0.1610822
407	0.1560779
410	0.1508125
413	0.1461721
416	0.1421462
419	0.1381628
422	0.13436
425	0.1312055
428	0.1281756
431	0.1252477
434	0.1220042
437	0.119361
440	0.1164707
443	0.1135881
446	0.110995
449	0.1082748
452	0.1058672
455	0.103574
458	0.1012659
461	0.09944803
464	0.09760757
467	0.09611536
470	0.09474209
473	0.09295317
476	0.09135386
479	0.09001976
482	0.08852382
485	0.08691809
488	0.08536066
491	0.08354767
494	0.0822506
497	0.0807691
500	0.07915736
503	0.07776937
506	0.07621111
509	0.07499971
512	0.07384043
515	0.07268627
518	0.07132225
521	0.06356772
524	0.06931772
527	0.06826457
530	0.06715701
533	0.06592765
536	0.06483668
539	0.06379869
542	0.06248691
545	0.061468
548	0.060477
551	0.05942057
554	0.05838292
557	0.0574486
560	0.05636349
563	0.05562055
566	0.05476389
569	0.05872366
572	0.05358444
575	0.05284708
578	0.05183034
581	0.05094954
584	0.05022992
587	0.04946701
590	0.04864149
593	0.0481963
596	0.04733831
599	0.04684194
602	0.04604149
605	0.0454586
608	0.04517407
611	0.04461443
614	0.0442116
617	0.04381633
620	0.04331759
623	0.04251141
626	0.04199167
629	0.04159161
632	0.04121556
635	0.04038605
638	0.03991924
641	0.03915572
644	0.03854936
647	0.03801471
650	0.03749935
653	0.03703471
656	0.03630026
659	0.03597614
662	0.0356579
665	0.03545355
668	0.03497586
671	0.03467397
674	0.03426412
677	0.03380823
680	0.03349683
683	0.03321086
686	0.03311552
689	0.03290593
692	0.0328399
695	0.03273781
698	0.03168928
701	0.03055024
704	0.02961669
707	0.029206
710	0.02860972
713	0.02808087
716	0.027321
719	0.0265165
722	0.02571415
725	0.02453181
728	0.02362564
731	0.02233171
734	0.0209285
737	0.01958593
740	0.01864832
743	0.01835721
746	0.01850619
749	0.0187295
752	0.01890517
755	0.01975573
758	0.0203532
761	0.02096188
764	0.02194635
767	0.02336371
770	0.02379716
773	0.02457047
776	0.02438373
779	0.02542762
782	0.02509023
785	0.02559986
788	0.02527419
791	0.02549192
794	0.02527892
797	0.02476896
800	0.02524815
