Wavelength (nm)	Dilution Corrected Absorbance
230	2.702644
233	2.453415
236	2.257707
239	2.10949
242	2.017724
245	1.94473
248	1.891279
251	1.847005
254	1.811223
257	1.773321
260	1.739527
263	1.707999
266	1.678227
269	1.649297
272	1.615828
275	1.578063
278	1.514172
281	1.474417
284	1.403315
287	1.331408
290	1.25518
293	1.182202
296	1.115583
299	1.053249
302	0.9972454
305	0.9491738
308	0.90875
311	0.871702
314	0.8369573
317	0.806353
320	0.7752949
323	0.7451902
326	0.7168161
329	0.6904339
332	0.6647243
335	0.6408636
338	0.6181469
341	0.59574
344	0.5750089
347	0.5550499
350	0.5367029
353	0.5185281
356	0.5002375
359	0.4835495
362	0.4660465
365	0.4484296
368	0.4317037
371	0.4141967
374	0.3967671
377	0.3804889
380	0.3657576
383	0.3516533
386	0.3377267
389	0.3251732
392	0.3130498
395	0.3014408
398	0.2911196
401	0.2812264
404	0.2716599
407	0.2627309
410	0.2530413
413	0.2444948
416	0.2368412
419	0.2293899
422	0.2226224
425	0.2167717
428	0.2112202
431	0.2059255
434	0.2004202
437	0.1950259
440	0.1891962
443	0.1838092
446	0.1786851
449	0.1738127
452	0.1692326
455	0.165201
458	0.1612354
461	0.1579529
464	0.1541257
467	0.1509182
470	0.1483561
473	0.1450046
476	0.141313
479	0.1385985
482	0.135744
485	0.1331267
488	0.1302864
491	0.1275566
494	0.1250892
497	0.1229603
500	0.1201369
503	0.1179156
506	0.1154333
509	0.1134726
512	0.1114065
515	0.1089846
518	0.1066323
521	0.09335203
524	0.1019291
527	0.09991106
530	0.09811454
533	0.09628239
536	0.09471856
539	0.09335154
542	0.09186099
545	0.09093705
548	0.08892496
551	0.0872798
554	0.08559395
557	0.08434238
560	0.08312345
563	0.08221656
566	0.08152866
569	0.08725582
572	0.07862379
575	0.07740394
578	0.07634566
581	0.07518556
584	0.0745194
587	0.07378221
590	0.07217116
593	0.07100963
596	0.0697422
599	0.06884303
602	0.06803788
605	0.06661147
608	0.06546307
611	0.0646259
614	0.06398371
617	0.06353874
620	0.06310094
623	0.06190544
626	0.06105408
629	0.06014909
632	0.05927343
635	0.05837412
638	0.05759963
641	0.05647726
644	0.05554481
647	0.05495238
650	0.05424649
653	0.0531484
656	0.05137617
659	0.05062383
662	0.04952938
665	0.04890769
668	0.04816456
671	0.04717415
674	0.04623027
677	0.04564943
680	0.04544452
683	0.04502183
686	0.04488451
689	0.04490866
692	0.0444021
695	0.04408215
698	0.042468
701	0.04038196
704	0.0388346
707	0.03821235
710	0.03731985
713	0.03680169
716	0.03564812
719	0.03418648
722	0.03295217
725	0.03175492
728	0.03063976
731	0.02852374
734	0.02603493
737	0.02420316
740	0.02299714
743	0.02317692
746	0.02379069
749	0.02496607
752	0.02525445
755	0.02690852
758	0.02804084
761	0.02921006
764	0.03001004
767	0.03153427
770	0.0314926
773	0.03167003
776	0.03144619
779	0.03264166
782	0.03381289
785	0.03376477
788	0.03341755
791	0.0337857
794	0.03415102
797	0.03359951
800	0.03671208
