Wavelength (nm)	Dilution Corrected Absorbance
230	1.672437
233	1.547415
236	1.45476
239	1.378848
242	1.331587
245	1.296954
248	1.274056
251	1.254576
254	1.237948
257	1.21957
260	1.201319
263	1.184806
266	1.169304
269	1.153614
272	1.135252
275	1.110234
278	1.077449
281	1.032568
284	0.9788675
287	0.9121808
290	0.866465
293	0.8075086
296	0.7514525
299	0.6977723
302	0.6487535
305	0.6078716
308	0.574767
311	0.5465771
314	0.5219135
317	0.5002287
320	0.4790657
323	0.4581622
326	0.4383261
329	0.4190314
332	0.4001939
335	0.3821483
338	0.3643588
341	0.3469325
344	0.3312002
347	0.3160615
350	0.3022941
353	0.2885207
356	0.2756606
359	0.2629915
362	0.2503732
365	0.2376083
368	0.2251809
371	0.2123884
374	0.2000171
377	0.1886147
380	0.1783129
383	0.1689792
386	0.1599166
389	0.1512819
392	0.1439418
395	0.1372144
398	0.1314933
401	0.126159
404	0.1211662
407	0.1162842
410	0.1113535
413	0.1070003
416	0.1027599
419	0.09921375
422	0.09589496
425	0.09330469
428	0.09029183
431	0.08768598
434	0.08528424
437	0.0830038
440	0.08082814
443	0.07803217
446	0.07526386
449	0.07277191
452	0.07097975
455	0.06904899
458	0.06786823
461	0.0667355
464	0.06554464
467	0.06415536
470	0.0627202
473	0.06120621
476	0.05976628
479	0.05798641
482	0.05627929
485	0.05507246
488	0.0536814
491	0.05213773
494	0.05084037
497	0.04963092
500	0.0484074
503	0.04717748
506	0.04596008
509	0.04477669
512	0.04358879
515	0.04248833
518	0.04146336
521	0.04042207
524	0.0394456
527	0.03835101
530	0.03744158
533	0.03670654
536	0.03592285
539	0.03524245
542	0.03458709
545	0.03423268
548	0.0339077
551	0.03347391
554	0.032899
557	0.03233826
560	0.03149645
563	0.03109272
566	0.03066884
569	0.03025048
572	0.02981872
575	0.02963754
578	0.02934147
581	0.02894731
584	0.02864184
587	0.0284533
590	0.02801151
593	0.02753884
596	0.02743481
599	0.02723766
602	0.02707019
605	0.02677574
608	0.02653147
611	0.02623673
614	0.02579389
617	0.02571376
620	0.02560151
623	0.02534628
626	0.02520351
629	0.02486758
632	0.02421203
635	0.02399316
638	0.02404808
641	0.0238524
644	0.02391271
647	0.02365735
650	0.02321973
653	0.02260202
656	0.02270483
659	0.02258027
662	0.02285481
665	0.02285958
668	0.02212217
671	0.02179671
674	0.02145108
677	0.02106795
680	0.02113449
683	0.02077415
686	0.02052368
689	0.01999687
692	0.01948565
695	0.0190563
698	0.01850519
701	0.01797951
704	0.01861451
707	0.01896946
710	0.01878454
713	0.01772406
716	0.01649811
719	0.01516402
722	0.01491715
725	0.01593638
728	0.01720626
731	0.01839823
734	0.01871504
737	0.01855124
740	0.0177925
743	0.01712367
746	0.0165444
749	0.01582113
752	0.01556804
755	0.0153547
758	0.01507872
761	0.01454705
764	0.01448573
767	0.01437476
770	0.01395696
773	0.01362038
776	0.01329412
779	0.01359058
782	0.01345142
785	0.0127147
788	0.01186393
791	0.01181735
794	0.01247542
797	0.01149849
800	0.01142356
