Wavelength (nm)	Dilution Corrected Absorbance
230	8.591359
233	8.168034
236	7.808351
239	7.487731
242	7.212609
245	6.980697
248	6.797351
251	6.645306
254	6.532001
257	6.4361
260	6.3569
263	6.277082
266	6.197185
269	6.111733
272	6.003154
275	5.864802
278	5.706319
281	5.509838
284	5.22977
287	5.034767
290	4.852216
293	4.651108
296	4.465107
299	4.285757
302	4.121049
305	3.971512
308	3.842532
311	3.727833
314	3.613347
317	3.504156
320	3.390142
323	3.270778
326	3.146743
329	3.027593
332	2.905295
335	2.78676
338	2.668126
341	2.551039
344	2.440368
347	2.333978
350	2.2348
353	2.135539
356	2.038394
359	1.94997
362	1.858209
365	1.769437
368	1.685448
371	1.602422
374	1.519295
377	1.444913
380	1.373257
383	1.308613
386	1.243056
389	1.176501
392	1.118699
395	1.060492
398	1.007585
401	0.9575566
404	0.9080441
407	0.8597389
410	0.8157105
413	0.7713052
416	0.731178
419	0.6961149
422	0.6641248
425	0.63238
428	0.6043224
431	0.5753971
434	0.5485611
437	0.5236028
440	0.5005967
443	0.4795375
446	0.4608676
449	0.4441618
452	0.4298846
455	0.4153155
458	0.4002151
461	0.3870138
464	0.3740793
467	0.3639944
470	0.3546171
473	0.3450776
476	0.3330022
479	0.3205245
482	0.3122186
485	0.3029966
488	0.2938336
491	0.2845279
494	0.2773086
497	0.2685536
500	0.2596805
503	0.2534892
506	0.2470996
509	0.2402243
512	0.2311011
515	0.225583
518	0.2191164
521	0.2131751
524	0.205627
527	0.2006644
530	0.1940213
533	0.1881243
536	0.1839789
539	0.1781078
542	0.1731381
545	0.1684771
548	0.162313
551	0.1598804
554	0.1564002
557	0.1502996
560	0.1475612
563	0.1423507
566	0.1383276
569	0.1340867
572	0.1310327
575	0.1276583
578	0.1245741
581	0.1212037
584	0.1169259
587	0.1137043
590	0.111534
593	0.1073311
596	0.1051513
599	0.1016468
602	0.09883898
605	0.09441755
608	0.09337446
611	0.08970005
614	0.08701004
617	0.08507515
620	0.0832685
623	0.07926113
626	0.07850421
629	0.07763796
632	0.07342843
635	0.07179668
638	0.06801865
641	0.06643343
644	0.06390719
647	0.06192523
650	0.06114942
653	0.05836473
656	0.05554471
659	0.05273683
662	0.05063862
665	0.05086163
668	0.04791241
671	0.04599508
674	0.04845679
677	0.04381964
680	0.04354951
683	0.04308865
686	0.03936414
689	0.04131397
692	0.03694305
695	0.03586501
698	0.03567597
701	0.02893714
704	0.02562852
707	0.02107155
710	0.01962843
713	0.01968251
716	0.01716556
719	0.01663196
722	0.01348651
725	0.009695891
728	0.006270611
731	0.002846663
734	-0.001268851
737	-0.006620698
740	-0.01131754
743	-0.0101872
746	-0.01016868
749	-0.007764625
752	-0.005344802
755	-0.002985619
758	-0.003119833
761	-0.001676516
764	-0.002037412
767	0.0008302067
770	0.004122338
773	0.004817557
776	0.0008766868
779	-6.380821e-06
782	0.009739727
785	0.01261779
788	0.002888161
791	0.00644994
794	0.007704029
797	0.005417278
800	0.009729129
