Wavelength (nm)	Dilution Corrected Absorbance
230	0.915998
233	0.8394362
236	0.7784283
239	0.7243582
242	0.6817855
245	0.6454266
248	0.6167627
251	0.5905882
254	0.5691262
257	0.547699
260	0.5274407
263	0.5089383
266	0.4931768
269	0.4812122
272	0.4704766
275	0.4603836
278	0.4479831
281	0.4323765
284	0.412174
287	0.3863182
290	0.3713717
293	0.3517217
296	0.333279
299	0.31525
302	0.2984923
305	0.2836355
308	0.2706491
311	0.2584147
314	0.2468066
317	0.2360353
320	0.2247524
323	0.2133192
326	0.2025236
329	0.1922762
332	0.1823251
335	0.1729515
338	0.1639293
341	0.1553753
344	0.1479733
347	0.1411818
350	0.1353239
353	0.1299522
356	0.1249644
359	0.1203913
362	0.115536
365	0.1103337
368	0.1047771
371	0.09849743
374	0.09188771
377	0.08548017
380	0.0795843
383	0.07440666
386	0.06963519
389	0.06554477
392	0.06218335
395	0.05939351
398	0.05724169
401	0.05524147
404	0.05362595
407	0.05192775
410	0.05029661
413	0.04880024
416	0.04738331
419	0.04627352
422	0.04518231
425	0.0441573
428	0.04317496
431	0.04245524
434	0.04194713
437	0.04150849
440	0.04098321
443	0.04039498
446	0.03951492
449	0.03869357
452	0.03803493
455	0.03745063
458	0.03692246
461	0.03625019
464	0.03546678
467	0.03443405
470	0.03333587
473	0.03207834
476	0.03124576
479	0.03008575
482	0.02897457
485	0.02825764
488	0.02752023
491	0.02669492
494	0.02609048
497	0.02544053
500	0.02470716
503	0.02414464
506	0.0235603
509	0.02274997
512	0.02216843
515	0.02158881
518	0.02096694
521	0.02033456
524	0.0197651
527	0.01936245
530	0.01899788
533	0.01867837
536	0.01825059
539	0.01787292
542	0.01768664
545	0.01748124
548	0.01715656
551	0.01690636
554	0.01664515
557	0.01658713
560	0.01647803
563	0.01626174
566	0.01603136
569	0.01594566
572	0.01592059
575	0.01579786
578	0.01561569
581	0.01541522
584	0.01541203
587	0.01541137
590	0.01530968
593	0.01505284
596	0.01498513
599	0.01514315
602	0.01512535
605	0.01488152
608	0.01476918
611	0.01478457
614	0.01485142
617	0.01470062
620	0.014554
623	0.01447625
626	0.01453813
629	0.01457178
632	0.01433793
635	0.01426082
638	0.01433859
641	0.01428299
644	0.01430789
647	0.01390028
650	0.01384543
653	0.01390564
656	0.01391896
659	0.01388133
662	0.01372343
665	0.01364155
668	0.01369411
671	0.01357517
674	0.01326253
677	0.01322189
680	0.01320003
683	0.0131258
686	0.01304676
689	0.01265575
692	0.01255051
695	0.01237095
698	0.01257609
701	0.01291165
704	0.01299373
707	0.01352169
710	0.01335417
713	0.01254713
716	0.01167658
719	0.01095366
722	0.010928
725	0.0117574
728	0.01294205
731	0.01400875
734	0.01437278
737	0.01456772
740	0.01441819
743	0.0140734
746	0.01379856
749	0.01357342
752	0.01339149
755	0.01312549
758	0.01265406
761	0.01271709
764	0.01262056
767	0.0124994
770	0.01200932
773	0.01204739
776	0.01208786
779	0.01224684
782	0.01178123
785	0.01160301
788	0.01153432
791	0.01185982
794	0.01157082
797	0.01148366
800	0.01154891
