Wavelength (nm)	Dilution Corrected Absorbance
230	1.736801
233	1.596512
236	1.489016
239	1.399467
242	1.34519
245	1.316662
248	1.312615
251	1.328395
254	1.356359
257	1.394621
260	1.439215
263	1.488364
266	1.538381
269	1.57969
272	1.606119
275	1.609088
278	1.584075
281	1.521737
284	1.426039
287	1.304778
290	1.191936
293	1.059524
296	0.9293029
299	0.8036109
302	0.6939862
305	0.6094701
308	0.5485291
311	0.5029146
314	0.4681183
317	0.4412811
320	0.4167473
323	0.3939585
326	0.3728881
329	0.3525926
332	0.3330063
335	0.3143071
338	0.2963291
341	0.2791865
344	0.2639517
347	0.2495905
350	0.2366092
353	0.2236635
356	0.2115408
359	0.1996222
362	0.1877109
365	0.1758563
368	0.1643966
371	0.1526114
374	0.1412753
377	0.1310665
380	0.1216644
383	0.1133575
386	0.1054295
389	0.09804163
392	0.09170047
395	0.08602647
398	0.08157194
401	0.07735046
404	0.07342553
407	0.06947696
410	0.06594314
413	0.06274785
416	0.05998774
419	0.05720971
422	0.054885
425	0.05308131
428	0.05091886
431	0.04911363
434	0.04743844
437	0.04583981
440	0.04444157
443	0.04255528
446	0.0409096
449	0.03925647
452	0.03789997
455	0.03684484
458	0.03587741
461	0.03522344
464	0.03436352
467	0.03359608
470	0.03272466
473	0.03186658
476	0.03102595
479	0.03000151
482	0.02899646
485	0.02840988
488	0.0274891
491	0.02659902
494	0.02587686
497	0.02539772
500	0.02484269
503	0.02413766
506	0.02340034
509	0.02303512
512	0.02246477
515	0.02194744
518	0.02148752
521	0.02105214
524	0.02057877
527	0.0200516
530	0.01974827
533	0.01946327
536	0.01903345
539	0.01879706
542	0.01850941
545	0.01829543
548	0.01802457
551	0.01791471
554	0.01775658
557	0.01762787
560	0.01750702
563	0.0172169
566	0.01707095
569	0.01698327
572	0.01673679
575	0.01674229
578	0.01664161
581	0.01650286
584	0.01626151
587	0.01613838
590	0.01603407
593	0.01589166
596	0.0160006
599	0.01575374
602	0.01566269
605	0.01547831
608	0.01517548
611	0.01528703
614	0.01511929
617	0.0150294
620	0.01494784
623	0.01467455
626	0.01465361
629	0.01440276
632	0.01419165
635	0.01409615
638	0.01409742
641	0.01417081
644	0.01377887
647	0.01379058
650	0.01349849
653	0.01335811
656	0.01366049
659	0.01352969
662	0.0132713
665	0.01318319
668	0.01284415
671	0.0128779
674	0.01324685
677	0.01300939
680	0.01264674
683	0.01208682
686	0.01181988
689	0.01134464
692	0.0114807
695	0.01180409
698	0.01138166
701	0.01086931
704	0.0106407
707	0.0106739
710	0.01067973
713	0.01047
716	0.01003747
719	0.009036928
722	0.008827021
725	0.009242887
728	0.009885093
731	0.01048264
734	0.01091682
737	0.01060318
740	0.01027593
743	0.009478593
746	0.008904272
749	0.00857901
752	0.008990145
755	0.009422742
758	0.009419709
761	0.008742529
764	0.008158407
767	0.008226821
770	0.008500223
773	0.008920706
776	0.009384514
779	0.009040725
782	0.00778181
785	0.006738868
788	0.006740506
791	0.007688638
794	0.008570036
797	0.008620144
800	0.008244476
