Wavelength (nm)	Dilution Corrected Absorbance
230	0.7656119
233	0.7191279
236	0.6816318
239	0.6479362
242	0.6258295
245	0.6092689
248	0.5991342
251	0.5904557
254	0.5831658
257	0.5750562
260	0.5670351
263	0.5596656
266	0.5538394
269	0.5494401
272	0.5445668
275	0.538128
278	0.5270927
281	0.5101249
284	0.4870036
287	0.4553711
290	0.4328351
293	0.4030835
296	0.3736464
299	0.3447152
302	0.3190536
305	0.2980297
308	0.2816056
311	0.2677679
314	0.2558465
317	0.2457759
320	0.2362649
323	0.2272891
326	0.2190084
329	0.2111468
332	0.2033935
335	0.1959595
338	0.188617
341	0.1812519
344	0.1743488
347	0.167373
350	0.1608205
353	0.1539805
356	0.1472372
359	0.1405903
362	0.1337031
365	0.1267093
368	0.1198019
371	0.1127575
374	0.1059456
377	0.09986721
380	0.09437125
383	0.08951379
386	0.08487314
389	0.08052433
392	0.07670017
395	0.07320205
398	0.07028666
401	0.06745178
404	0.06481222
407	0.06224154
410	0.05968853
413	0.057382
416	0.05514551
419	0.05325657
422	0.05151854
425	0.04994799
428	0.04843378
431	0.04718959
434	0.04619477
437	0.04524936
440	0.04427357
443	0.04313087
446	0.04170482
449	0.04044683
452	0.03963641
455	0.03898083
458	0.03856461
461	0.03807016
464	0.03768304
467	0.03698816
470	0.03616339
473	0.03535345
476	0.03477321
479	0.0338655
482	0.03291342
485	0.03230742
488	0.03162341
491	0.03090559
494	0.03038372
497	0.02979256
500	0.02911925
503	0.02848109
506	0.02798251
509	0.02735337
512	0.02682058
515	0.02632215
518	0.02574079
521	0.02522148
524	0.02469534
527	0.0243221
530	0.023987
533	0.0236929
536	0.02325852
539	0.02292799
542	0.02275742
545	0.02254258
548	0.02236102
551	0.02207003
554	0.02186606
557	0.02170205
560	0.02161784
563	0.02136829
566	0.02117458
569	0.02100598
572	0.02093376
575	0.02084983
578	0.0206956
581	0.02043823
584	0.02037817
587	0.02030285
590	0.02021607
593	0.02010967
596	0.02007239
599	0.02006342
602	0.01991864
605	0.01975901
608	0.01968835
611	0.01968121
614	0.01969447
617	0.01949187
620	0.01934938
623	0.01932068
626	0.01941875
629	0.01929272
632	0.01901517
635	0.01890472
638	0.01895113
641	0.01889903
644	0.01888582
647	0.01844374
650	0.01832969
653	0.01836715
656	0.01823074
659	0.01811604
662	0.01809494
665	0.01790241
668	0.0177433
671	0.01764944
674	0.0176373
677	0.01761723
680	0.01731582
683	0.01694962
686	0.01678305
689	0.01670326
692	0.0166076
695	0.01609238
698	0.015724
701	0.01610107
704	0.01628495
707	0.01683479
710	0.01633261
713	0.01525132
716	0.01411194
719	0.01354868
722	0.01342585
725	0.01438148
728	0.01570927
731	0.01699551
734	0.01746825
737	0.01745956
740	0.01693751
743	0.01649045
746	0.01651234
749	0.01622864
752	0.01586957
755	0.01539625
758	0.01527911
761	0.0153153
764	0.01518544
767	0.01505123
770	0.01493924
773	0.0150425
776	0.01531178
779	0.01532705
782	0.01466219
785	0.01449404
788	0.01443018
791	0.01459135
794	0.01453187
797	0.01434625
800	0.01431961
