Wavelength (nm)	Dilution Corrected Absorbance
230	4.508762
233	4.322044
236	4.163786
239	4.012167
242	3.881198
245	3.763679
248	3.662324
251	3.562434
254	3.476751
257	3.390123
260	3.313015
263	3.240688
266	3.175608
269	3.118866
272	3.061228
275	3.001537
278	2.936533
281	2.857333
284	2.749998
287	2.667625
290	2.601626
293	2.519489
296	2.442788
299	2.366465
302	2.295248
305	2.229563
308	2.171476
311	2.117647
314	2.063882
317	2.013149
320	1.960986
323	1.906273
326	1.85075
329	1.796387
332	1.740262
335	1.685991
338	1.631496
341	1.57695
344	1.524966
347	1.473579
350	1.424459
353	1.37414
356	1.323888
359	1.276268
362	1.226262
365	1.177221
368	1.129028
371	1.079504
374	1.031023
377	0.9851829
380	0.9424165
383	0.9019817
386	0.8620604
389	0.8227381
392	0.7870539
395	0.7529079
398	0.7233845
401	0.6941026
404	0.6670278
407	0.6403726
410	0.6151784
413	0.5910283
416	0.5691127
419	0.5490406
422	0.5296164
425	0.511581
428	0.4954277
431	0.478159
434	0.4623024
437	0.4472633
440	0.433067
443	0.4194102
446	0.4066119
449	0.3945172
452	0.3839497
455	0.3733852
458	0.363404
461	0.3541406
464	0.3445831
467	0.3362273
470	0.3282365
473	0.3199486
476	0.3114475
479	0.3023298
482	0.2946707
485	0.2875663
488	0.2796619
491	0.2723528
494	0.2660602
497	0.2590762
500	0.2523437
503	0.2458845
506	0.2396305
509	0.234267
512	0.2286127
515	0.2228009
518	0.2167462
521	0.211388
524	0.2064319
527	0.2007047
530	0.1957629
533	0.1913511
536	0.1867844
539	0.1828341
542	0.1780829
545	0.1740109
548	0.1695417
551	0.1659381
554	0.1603274
557	0.1579727
560	0.1545681
563	0.1510297
566	0.147609
569	0.1440254
572	0.1411288
575	0.1384069
578	0.1351095
581	0.1321982
584	0.1291582
587	0.1261654
590	0.1234778
593	0.1207395
596	0.1185142
599	0.1152458
602	0.1122376
605	0.1098242
608	0.1073188
611	0.1047149
614	0.10264
617	0.1004434
620	0.09830854
623	0.09624866
626	0.09430126
629	0.09190178
632	0.09015122
635	0.08822093
638	0.08600445
641	0.08424448
644	0.08213217
647	0.08031907
650	0.0787046
653	0.07721992
656	0.07492521
659	0.07345079
662	0.07227585
665	0.07037553
668	0.06910183
671	0.06748511
674	0.06651295
677	0.0651977
680	0.06373728
683	0.062556
686	0.06096767
689	0.05965948
692	0.05800596
695	0.05636246
698	0.05523567
701	0.05412429
704	0.05302145
707	0.05236791
710	0.0508224
713	0.04870026
716	0.04724907
719	0.04557871
722	0.04455632
725	0.04335881
728	0.04308588
731	0.04194937
734	0.04037722
737	0.03854534
740	0.03663403
743	0.03566797
746	0.03591619
749	0.03504793
752	0.03465409
755	0.03470323
758	0.03493879
761	0.03427067
764	0.03427668
767	0.03446984
770	0.03500619
773	0.03526646
776	0.03559048
779	0.0350987
782	0.03417854
785	0.03457836
788	0.03474811
791	0.03369991
794	0.03214442
797	0.03026201
800	0.0311418
