Wavelength (nm)	Dilution Corrected Absorbance
230	4.215482
233	3.651768
236	3.144886
239	2.648794
242	2.285185
245	1.983155
248	1.773672
251	1.625449
254	1.541809
257	1.492928
260	1.476324
263	1.491554
266	1.532743
269	1.582255
272	1.633659
275	1.667511
278	1.668204
281	1.617594
284	1.479277
287	1.37109
290	1.2161
293	1.085739
296	0.9869956
299	0.9094886
302	0.847312
305	0.7945557
308	0.7502175
311	0.7109207
314	0.6727436
317	0.6390066
320	0.6042028
323	0.5681632
326	0.5319025
329	0.4961317
332	0.4601348
335	0.4258493
338	0.392691
341	0.3602713
344	0.3306153
347	0.3032309
350	0.2788172
353	0.2565158
356	0.2362162
359	0.2186309
362	0.2023459
365	0.1859459
368	0.1726737
371	0.1590343
374	0.1466109
377	0.1367363
380	0.1282084
383	0.1205443
386	0.1132661
389	0.1075306
392	0.1023872
395	0.098358
398	0.09451978
401	0.09211902
404	0.08893549
407	0.08640739
410	0.08413227
413	0.08188684
416	0.08048968
419	0.07952183
422	0.07866674
425	0.07768131
428	0.07555554
431	0.07401231
434	0.07278216
437	0.0728103
440	0.0725465
443	0.07182017
446	0.07085728
449	0.07035709
452	0.07016794
455	0.07042224
458	0.07018324
461	0.06975612
464	0.06949455
467	0.06816392
470	0.06723751
473	0.06695419
476	0.06705562
479	0.06466248
482	0.06286894
485	0.0617829
488	0.06061993
491	0.05927108
494	0.05717279
497	0.05743425
500	0.05583007
503	0.05482059
506	0.0534096
509	0.05218198
512	0.05099059
515	0.05047593
518	0.04896831
521	0.04800702
524	0.04733632
527	0.04629922
530	0.04496189
533	0.04409907
536	0.04340013
539	0.04256989
542	0.04230683
545	0.04211428
548	0.0414567
551	0.04131191
554	0.04066314
557	0.04060917
560	0.03997189
563	0.04017989
566	0.04007745
569	0.0401574
572	0.04013566
575	0.03993701
578	0.03995404
581	0.0396356
584	0.03975651
587	0.03957235
590	0.03939653
593	0.03914112
596	0.03911911
599	0.03887348
602	0.03920042
605	0.03906992
608	0.03846025
611	0.03887549
614	0.03875934
617	0.03875844
620	0.03870937
623	0.03844416
626	0.03895946
629	0.03885892
632	0.03819093
635	0.038241
638	0.03788051
641	0.03850124
644	0.03781496
647	0.03797454
650	0.03694268
653	0.03715004
656	0.03661793
659	0.03551404
662	0.03610858
665	0.03511269
668	0.03444455
671	0.03424391
674	0.03381222
677	0.03384101
680	0.03386991
683	0.03245663
686	0.03254101
689	0.03246893
692	0.0307139
695	0.02898991
698	0.0295814
701	0.03096262
704	0.03292369
707	0.03316752
710	0.03212403
713	0.02808252
716	0.02494124
719	0.02160852
722	0.02144352
725	0.02474663
728	0.02887498
731	0.03185398
734	0.03177254
737	0.03034593
740	0.02872865
743	0.02704616
746	0.02655828
749	0.02604769
752	0.02522128
755	0.02529732
758	0.02458284
761	0.02487851
764	0.0243026
767	0.02404205
770	0.0257229
773	0.02681659
776	0.02662631
779	0.02721542
782	0.02734551
785	0.02715011
788	0.02664789
791	0.02513481
794	0.02695044
797	0.02641332
800	0.02557349
