Wavelength (nm)	Dilution Corrected Absorbance
230	3.048225
233	2.678344
236	2.360795
239	2.058667
242	1.839012
245	1.657062
248	1.53147
251	1.437725
254	1.379521
257	1.334882
260	1.307711
263	1.295402
266	1.296062
269	1.302019
272	1.309361
275	1.307513
278	1.288207
281	1.241705
284	1.136114
287	1.073919
290	0.9740652
293	0.8874683
296	0.8178616
299	0.7586215
302	0.7085316
305	0.6646125
308	0.6264597
311	0.5925108
314	0.5582394
317	0.5271411
320	0.4958466
323	0.4645228
326	0.433997
329	0.4053652
332	0.3778402
335	0.3516377
338	0.327197
341	0.3039025
344	0.2829649
347	0.2634527
350	0.2460536
353	0.2295603
356	0.2143204
359	0.2005795
362	0.1878462
365	0.1750715
368	0.1634333
371	0.1518
374	0.1409507
377	0.1319043
380	0.1240679
383	0.1169189
386	0.1099716
389	0.1044144
392	0.09963468
395	0.09588505
398	0.09279813
401	0.08962348
404	0.08680469
407	0.08408772
410	0.08214843
413	0.07938141
416	0.07812113
419	0.07662689
422	0.07505694
425	0.07424932
428	0.07213905
431	0.07116364
434	0.07071573
437	0.07032674
440	0.07037186
443	0.0688395
446	0.06750092
449	0.06618593
452	0.06625442
455	0.06656006
458	0.06649181
461	0.06656117
464	0.06649872
467	0.06527757
470	0.0636256
473	0.06327582
476	0.06323922
479	0.06092457
482	0.05939897
485	0.05821532
488	0.05738998
491	0.05601169
494	0.05391791
497	0.05355918
500	0.0525156
503	0.05153208
506	0.05056491
509	0.04994251
512	0.04950392
515	0.04904569
518	0.04785572
521	0.04726705
524	0.04689967
527	0.04670359
530	0.04590515
533	0.04523439
536	0.04512025
539	0.04500631
542	0.04536722
545	0.04481285
548	0.0446809
551	0.04478631
554	0.04392624
557	0.04441076
560	0.04390251
563	0.04460071
566	0.04455297
569	0.04448305
572	0.04491989
575	0.04500552
578	0.04565676
581	0.04475491
584	0.0451836
587	0.04517599
590	0.04516214
593	0.04518857
596	0.04470686
599	0.04519147
602	0.0451325
605	0.04523169
608	0.04512947
611	0.04550525
614	0.04589081
617	0.04577655
620	0.04604984
623	0.04586825
626	0.04646418
629	0.04650248
632	0.04720007
635	0.04680382
638	0.04636502
641	0.04692422
644	0.04609733
647	0.04611403
650	0.04566305
653	0.04600267
656	0.0452683
659	0.04567598
662	0.04554016
665	0.0455588
668	0.04500153
671	0.04439553
674	0.0453099
677	0.04522248
680	0.04509214
683	0.04456556
686	0.04514174
689	0.04482063
692	0.04279965
695	0.0423729
698	0.04271209
701	0.04559106
704	0.04612604
707	0.04734331
710	0.04522342
713	0.04038403
716	0.03663575
719	0.03298912
722	0.03344762
725	0.03759556
728	0.04270891
731	0.04607001
734	0.04617382
737	0.04512032
740	0.04350717
743	0.04249557
746	0.04143204
749	0.04178857
752	0.04191513
755	0.04262652
758	0.04244581
761	0.04229387
764	0.04241463
767	0.04161905
770	0.04259549
773	0.04397593
776	0.04383599
779	0.04312044
782	0.04197409
785	0.04205863
788	0.04196197
791	0.04150252
794	0.04335441
797	0.04314101
800	0.04338078
