Wavelength (nm)	Dilution Corrected Absorbance
230	0.5846208
233	0.5500265
236	0.522198
239	0.4980869
242	0.4792611
245	0.4631334
248	0.4500983
251	0.4374691
254	0.4262074
257	0.4144103
260	0.4025646
263	0.3912402
266	0.3802576
269	0.369951
272	0.3595068
275	0.348671
278	0.336198
281	0.322539
284	0.3084322
287	0.2915929
290	0.282322
293	0.2697367
296	0.2582528
299	0.247252
302	0.2371522
305	0.2284012
308	0.220985
311	0.2141525
314	0.2078607
317	0.2022935
320	0.1967575
323	0.1915548
326	0.1867903
329	0.1820998
332	0.1772097
335	0.172194
338	0.1671805
341	0.162305
344	0.1579275
347	0.1537938
350	0.1500158
353	0.1462107
356	0.1423802
359	0.1384643
362	0.1340201
365	0.1289061
368	0.12337
371	0.1168428
374	0.1098836
377	0.1031292
380	0.09680688
383	0.09123163
386	0.0858794
389	0.08125597
392	0.07732375
395	0.07391733
398	0.07117001
401	0.06863587
404	0.06626944
407	0.06390684
410	0.06163878
413	0.05953145
416	0.0574393
419	0.05562372
422	0.05386479
425	0.052172
428	0.05058426
431	0.04912738
434	0.0477895
437	0.04662094
440	0.04538063
443	0.04414444
446	0.04277799
449	0.04144316
452	0.04044525
455	0.03955561
458	0.03867896
461	0.03787171
464	0.03711922
467	0.03622439
470	0.03539077
473	0.03450585
476	0.03373467
479	0.03271004
482	0.03181004
485	0.03113801
488	0.03038085
491	0.02960657
494	0.02899938
497	0.02830348
500	0.02762396
503	0.02697188
506	0.02642272
509	0.02569511
512	0.02509476
515	0.02452695
518	0.02393785
521	0.02332867
524	0.02279143
527	0.02231091
530	0.02185917
533	0.02142316
536	0.02090734
539	0.02045476
542	0.02006492
545	0.01969321
548	0.01927078
551	0.0188818
554	0.01857078
557	0.01833864
560	0.01801918
563	0.01770919
566	0.01743729
569	0.01717071
572	0.01681156
575	0.01659753
578	0.01632961
581	0.01609463
584	0.01588543
587	0.01562293
590	0.01538328
593	0.01515524
596	0.01503918
599	0.01480303
602	0.01458949
605	0.01435174
608	0.01420226
611	0.0140242
614	0.01386345
617	0.0136504
620	0.01351296
623	0.01337742
626	0.01318082
629	0.01295666
632	0.01278247
635	0.01262364
638	0.01243533
641	0.0121817
644	0.01203457
647	0.01184563
650	0.01169035
653	0.01157308
656	0.01143211
659	0.01134764
662	0.0111363
665	0.0110024
668	0.01089089
671	0.01083601
674	0.01068348
677	0.01055084
680	0.01042991
683	0.01024672
686	0.01024346
689	0.009873633
692	0.009765692
695	0.009668737
698	0.009682471
701	0.009660649
704	0.009612238
707	0.009915163
710	0.009670996
713	0.009014197
716	0.008381981
719	0.007973089
722	0.0078159
725	0.008158759
728	0.008678044
731	0.009247204
734	0.009510881
737	0.009550865
740	0.009255671
743	0.008945977
746	0.00894787
749	0.008899168
752	0.008613686
755	0.008368599
758	0.0082572
761	0.008427668
764	0.008204224
767	0.008030699
770	0.007861299
773	0.008045934
776	0.008107469
779	0.007741116
782	0.0073639
785	0.007516545
788	0.007685419
791	0.00743273
794	0.007289794
797	0.00735994
800	0.007253105
