Wavelength (nm)	Dilution Corrected Absorbance
230	3.977257
233	3.676771
236	3.415365
239	3.171893
242	2.987767
245	2.838812
248	2.731668
251	2.650239
254	2.591329
257	2.535545
260	2.484234
263	2.43559
266	2.390634
269	2.349424
272	2.302391
275	2.24996
278	2.186309
281	2.101834
284	1.9781
287	1.868397
290	1.768961
293	1.664844
296	1.577269
299	1.501568
302	1.440133
305	1.387054
308	1.341
311	1.296427
314	1.250076
317	1.20417
320	1.155101
323	1.103371
326	1.050593
329	0.999695
332	0.9496213
335	0.9021021
338	0.8561765
341	0.8114508
344	0.7698681
347	0.7302244
350	0.6928162
353	0.6562942
356	0.6205976
359	0.5888126
362	0.5566552
365	0.5259868
368	0.4970672
371	0.4685451
374	0.4415855
377	0.4163358
380	0.3938501
383	0.373304
386	0.3540481
389	0.3353933
392	0.3191973
395	0.3036035
398	0.291009
401	0.2784363
404	0.2672318
407	0.2551816
410	0.2439847
413	0.2338298
416	0.2241055
419	0.2155237
422	0.2071169
425	0.1986668
428	0.1920625
431	0.1857947
434	0.1800042
437	0.1744668
440	0.1695826
443	0.1641638
446	0.1587205
449	0.1541931
452	0.1500502
455	0.1463359
458	0.1424459
461	0.1393575
464	0.1359957
467	0.1334982
470	0.1305536
473	0.1277315
476	0.1252285
479	0.1221791
482	0.1193933
485	0.1173946
488	0.1151203
491	0.1128842
494	0.111273
497	0.1089721
500	0.1067397
503	0.1047067
506	0.1027681
509	0.1007209
512	0.0985979
515	0.09683291
518	0.0945731
521	0.09299202
524	0.09082268
527	0.08962741
530	0.088302
533	0.08660676
536	0.0851007
539	0.08357968
542	0.08233854
545	0.08089226
548	0.07953344
551	0.07829622
554	0.07709659
557	0.07592476
560	0.07484662
563	0.07373179
566	0.07255262
569	0.07164685
572	0.07068922
575	0.06969319
578	0.06852078
581	0.06774105
584	0.06667615
587	0.0656611
590	0.06459725
593	0.06438841
596	0.06340117
599	0.06237128
602	0.06139926
605	0.06086665
608	0.0606023
611	0.05939531
614	0.05893598
617	0.05833759
620	0.05751149
623	0.0565633
626	0.05635922
629	0.05539306
632	0.05450588
635	0.05385251
638	0.05290722
641	0.05221337
644	0.0512264
647	0.05101147
650	0.05033613
653	0.04960459
656	0.04883928
659	0.0485439
662	0.04727417
665	0.04724656
668	0.04696012
671	0.04644813
674	0.04621321
677	0.04556984
680	0.04470376
683	0.04405222
686	0.04355934
689	0.04305433
692	0.04209343
695	0.04164377
698	0.0414099
701	0.04131342
704	0.04118571
707	0.04038399
710	0.03896196
713	0.0380487
716	0.03622763
719	0.0351511
722	0.0340902
725	0.033555
728	0.03362308
731	0.03245393
734	0.03124725
737	0.03040204
740	0.02979941
743	0.02911253
746	0.02922959
749	0.02928175
752	0.02982822
755	0.02945751
758	0.03046484
761	0.03022341
764	0.03083988
767	0.03130021
770	0.03176841
773	0.03260726
776	0.03330297
779	0.03349748
782	0.03430202
785	0.0338453
788	0.03346249
791	0.03296075
794	0.03303715
797	0.03244811
800	0.03101174
