Wavelength (nm)	Dilution Corrected Absorbance
230	1.06192
233	0.97801
236	0.909582
239	0.8425339
242	0.7870663
245	0.7345691
248	0.6872649
251	0.6398302
254	0.5986916
257	0.5593794
260	0.5264442
263	0.4980313
266	0.4730416
269	0.4508847
272	0.4283016
275	0.4054573
278	0.3823559
281	0.3570694
284	0.3296815
287	0.3122209
290	0.2930424
293	0.2756829
296	0.2592996
299	0.2428369
302	0.2274997
305	0.2135343
308	0.2013192
311	0.1903265
314	0.1799303
317	0.1707626
320	0.1615675
323	0.1527841
326	0.1440124
329	0.1360882
332	0.1282221
335	0.1211237
338	0.1141671
341	0.1077259
344	0.1017125
347	0.09623194
350	0.09118568
353	0.08638417
356	0.08188325
359	0.0778017
362	0.07353724
365	0.06937558
368	0.06538653
371	0.0610664
374	0.05656683
377	0.05265364
380	0.04866548
383	0.04534857
386	0.04206885
389	0.03917801
392	0.03652767
395	0.03426568
398	0.03243599
401	0.03045843
404	0.02886018
407	0.02706088
410	0.02570118
413	0.02417012
416	0.02279126
419	0.02165224
422	0.02059832
425	0.01960113
428	0.01854192
431	0.01760061
434	0.01677257
437	0.01603397
440	0.01510756
443	0.01443441
446	0.01374988
449	0.01298661
452	0.01247151
455	0.01199677
458	0.01138015
461	0.01095306
464	0.01045783
467	0.009989946
470	0.009626763
473	0.009366567
476	0.008679969
479	0.008374283
482	0.008002142
485	0.007433304
488	0.007040446
491	0.006836321
494	0.006426328
497	0.006218878
500	0.005902588
503	0.005593171
506	0.005276562
509	0.005048411
512	0.004735109
515	0.004384042
518	0.004198029
521	0.003954777
524	0.003783979
527	0.003551101
530	0.003422018
533	0.003346887
536	0.003138463
539	0.002813583
542	0.002769941
545	0.002787096
548	0.002574107
551	0.002280657
554	0.002215062
557	0.002086026
560	0.00207235
563	0.001956506
566	0.001844612
569	0.00174959
572	0.001677477
575	0.001649513
578	0.001482291
581	0.001376266
584	0.001264512
587	0.001235932
590	0.001181635
593	0.001038944
596	0.001004123
599	0.0009396915
602	0.0009973398
605	0.0007617564
608	0.0007118275
611	0.0007938227
614	0.0007612267
617	0.0008367258
620	0.0007057159
623	0.0006830166
626	0.0006639391
629	0.0004566916
632	0.0004770366
635	0.0005419433
638	0.0004741532
641	0.0005689894
644	0.0005458475
647	0.0005206924
650	0.0005410848
653	0.0004780904
656	0.0003031564
659	0.000415579
662	0.0003518329
665	0.0004589774
668	0.0003359317
671	0.0001331322
674	0.0003669078
677	0.0001963989
680	0.000216254
683	0.00021449
686	0.0002076325
689	0.0001603304
692	0.0001610588
695	0.0002989372
698	0.0001054986
701	0.0002823162
704	0.0002642508
707	0.0001379958
710	-7.662856e-05
713	-2.795321e-05
716	-0.0003217024
719	-0.0003131909
722	-0.0003788712
725	-0.0006766092
728	-0.0007636563
731	-0.0007749472
734	-0.0009440062
737	-0.001185501
740	-0.001417211
743	-0.00131127
746	-0.001179971
749	-0.001023477
752	-0.0008099937
755	-0.0008142422
758	-0.0007179627
761	-0.0005495685
764	-0.00042167
767	-0.0004562549
770	-0.0002505598
773	-0.0004363603
776	-3.99712e-05
779	1.430541e-05
782	2.889071e-05
785	7.538282e-05
788	0.0001820666
791	0.0003517487
794	0.0002641883
797	0.0003442936
800	0.0003590445
