Wavelength (nm)	Dilution Corrected Absorbance
230	1.029758
233	0.9184924
236	0.8255867
239	0.7467633
242	0.6927169
245	0.6475458
248	0.6153071
251	0.5897415
254	0.5711168
257	0.5548398
260	0.5412773
263	0.5293791
266	0.5196878
269	0.5126978
272	0.5064162
275	0.499174
278	0.4814263
281	0.4754319
284	0.4547817
287	0.432228
290	0.4079346
293	0.3853929
296	0.3657492
299	0.3486564
302	0.3337484
305	0.3208626
308	0.3092878
311	0.2982371
314	0.2869807
317	0.2758749
320	0.2636499
323	0.2511398
326	0.2389447
329	0.2279537
332	0.2173869
335	0.2079594
338	0.1989903
341	0.1906881
344	0.1834639
347	0.1769321
350	0.1713233
353	0.1661865
356	0.1612502
359	0.1567941
362	0.1521772
365	0.1471709
368	0.1419844
371	0.1363377
374	0.1303046
377	0.1245904
380	0.1192061
383	0.1145996
386	0.1101835
389	0.1061275
392	0.1027974
395	0.09987681
398	0.09740164
401	0.09511101
404	0.09283835
407	0.0908395
410	0.08863773
413	0.08655031
416	0.08473533
419	0.08279307
422	0.08104731
425	0.07952933
428	0.07818431
431	0.07681244
434	0.07577172
437	0.07472734
440	0.07361168
443	0.07224322
446	0.07081013
449	0.0695521
452	0.06836142
455	0.06731403
458	0.0664007
461	0.06579902
464	0.06495698
467	0.06430521
470	0.06364087
473	0.06290163
476	0.06221171
479	0.06129823
482	0.06050882
485	0.05986316
488	0.05913775
491	0.0584453
494	0.05779868
497	0.05722558
500	0.05655344
503	0.05601361
506	0.05534733
509	0.05477823
512	0.05403828
515	0.05338777
518	0.05273001
521	0.05200289
524	0.05158944
527	0.05085693
530	0.05039975
533	0.04967418
536	0.04935407
539	0.04891028
542	0.04839781
545	0.04795469
548	0.04750427
551	0.04720675
554	0.04691257
557	0.04659114
560	0.04630312
563	0.04594699
566	0.04555877
569	0.04488406
572	0.04464771
575	0.04411434
578	0.04384838
581	0.04344093
584	0.04303639
587	0.04259402
590	0.04227524
593	0.04187616
596	0.04170165
599	0.04134689
602	0.04103528
605	0.04072297
608	0.04039434
611	0.04007388
614	0.03996237
617	0.03968698
620	0.0394178
623	0.03904871
626	0.03870675
629	0.03863587
632	0.03813388
635	0.03788658
638	0.03735645
641	0.03685785
644	0.03664129
647	0.03632993
650	0.03614982
653	0.03586174
656	0.03572161
659	0.03551801
662	0.03548419
665	0.03540619
668	0.03502198
671	0.03493763
674	0.03458416
677	0.03445818
680	0.03427787
683	0.03398245
686	0.03378285
689	0.0334038
692	0.03338955
695	0.03293997
698	0.03268919
701	0.03218462
704	0.03258786
707	0.03201539
710	0.03140372
713	0.03072676
716	0.02984504
719	0.0289302
722	0.02848895
725	0.02820854
728	0.02831557
731	0.02789066
734	0.02737978
737	0.02671545
740	0.02611641
743	0.02602111
746	0.02579765
749	0.02572748
752	0.02588333
755	0.02591885
758	0.02610831
761	0.02622723
764	0.02638194
767	0.02662251
770	0.02732479
773	0.02753712
776	0.02764782
779	0.02803984
782	0.02848123
785	0.02836133
788	0.0280769
791	0.02797204
794	0.0277395
797	0.0272571
800	0.0270816
