Wavelength (nm)	Dilution Corrected Absorbance
230	4.664164
233	4.213516
236	3.789089
239	3.350179
242	3.009433
245	2.704739
248	2.475841
251	2.295901
254	2.178762
257	2.089948
260	2.036282
263	2.012131
266	2.014751
269	2.030206
272	2.049632
275	2.056072
278	2.035636
281	1.974691
284	1.835525
287	1.736327
290	1.590648
293	1.459109
296	1.346703
299	1.247589
302	1.163687
305	1.089771
308	1.026805
311	0.9693485
314	0.9139028
317	0.8639171
320	0.8146973
323	0.7649942
326	0.7154879
329	0.6687146
332	0.6230511
335	0.5803775
338	0.5388164
341	0.4994172
344	0.463069
347	0.4292666
350	0.3986993
353	0.3704772
356	0.343239
359	0.3197358
362	0.2976351
365	0.2769941
368	0.2583417
371	0.2405007
374	0.2245513
377	0.2104462
380	0.1982687
383	0.1870066
386	0.1776947
389	0.1684411
392	0.1608737
395	0.1536122
398	0.1481037
401	0.142851
404	0.1377984
407	0.1332151
410	0.1280252
413	0.1246862
416	0.1210667
419	0.1186352
422	0.1154271
425	0.1119596
428	0.1091243
431	0.1066899
434	0.1047636
437	0.102041
440	0.1014885
443	0.0995117
446	0.09718225
449	0.09602537
452	0.09494563
455	0.09394427
458	0.09292742
461	0.09201857
464	0.09055897
467	0.08927909
470	0.08761186
473	0.08634812
476	0.08565863
479	0.08303065
482	0.08090954
485	0.0800747
488	0.07847884
491	0.07740164
494	0.07595894
497	0.07482934
500	0.07307842
503	0.07194901
506	0.07023367
509	0.06917095
512	0.06817962
515	0.06645357
518	0.06581227
521	0.06444489
524	0.06291854
527	0.06266103
530	0.06185905
533	0.06076552
536	0.0598307
539	0.05918666
542	0.05856253
545	0.05829055
548	0.05782637
551	0.05726087
554	0.05661011
557	0.05638273
560	0.05573069
563	0.05481802
566	0.05456938
569	0.05492606
572	0.0545177
575	0.05430722
578	0.05438662
581	0.05419774
584	0.05363144
587	0.05378249
590	0.05302551
593	0.0531052
596	0.05272646
599	0.05239001
602	0.05172552
605	0.05165103
608	0.05209666
611	0.05182393
614	0.05129499
617	0.05107387
620	0.05126449
623	0.05023972
626	0.0509033
629	0.05079786
632	0.05006226
635	0.05073709
638	0.05058671
641	0.05017193
644	0.04969988
647	0.04934856
650	0.048636
653	0.04853707
656	0.04766998
659	0.0474842
662	0.04666275
665	0.04616132
668	0.04632594
671	0.04619695
674	0.04578949
677	0.04554806
680	0.04562198
683	0.04488532
686	0.04390644
689	0.0444889
692	0.04324495
695	0.04278443
698	0.04409977
701	0.04501154
704	0.04558052
707	0.04376091
710	0.042659
713	0.04029459
716	0.03727927
719	0.03517001
722	0.03393432
725	0.03413615
728	0.03663723
731	0.03764778
734	0.03695052
737	0.03603714
740	0.0339419
743	0.03284566
746	0.032865
749	0.03297465
752	0.0328668
755	0.03291978
758	0.03389971
761	0.033891
764	0.03467127
767	0.03596761
770	0.03660992
773	0.03856962
776	0.04028748
779	0.04093749
782	0.04103783
785	0.0419853
788	0.03992731
791	0.03811196
794	0.03921609
797	0.0396116
800	0.037185
