Wavelength (nm)	Dilution Corrected Absorbance
230	3.413234
233	2.877616
236	2.480714
239	2.201713
242	2.039057
245	1.911418
248	1.82056
251	1.751129
254	1.702625
257	1.65995
260	1.624764
263	1.590608
266	1.558494
269	1.531804
272	1.506874
275	1.478202
278	1.422906
281	1.401999
284	1.343184
287	1.280473
290	1.213748
293	1.152669
296	1.100432
299	1.055376
302	1.015723
305	0.9806851
308	0.9491188
311	0.9184178
314	0.8874563
317	0.8578355
320	0.8269513
323	0.7949803
326	0.7643382
329	0.7374599
332	0.7116043
335	0.6887505
338	0.6681816
341	0.6497007
344	0.6330652
347	0.6178777
350	0.6032865
353	0.5895009
356	0.5765841
359	0.5648991
362	0.5537092
365	0.5414057
368	0.5287788
371	0.515869
374	0.505254
377	0.4938744
380	0.4819054
383	0.4717613
386	0.4618369
389	0.451864
392	0.4425239
395	0.4333976
398	0.4258373
401	0.4180396
404	0.4104339
407	0.403069
410	0.3962445
413	0.3891817
416	0.3816358
419	0.3739088
422	0.3678959
425	0.3622945
428	0.357116
431	0.3528848
434	0.3504465
437	0.3465207
440	0.3416952
443	0.3370558
446	0.3316189
449	0.3274934
452	0.3236754
455	0.3198466
458	0.3174722
461	0.3151723
464	0.312473
467	0.3098106
470	0.3089652
473	0.3065778
476	0.3032918
479	0.2999531
482	0.2976606
485	0.2954864
488	0.2926848
491	0.2901095
494	0.2874097
497	0.2858888
500	0.2846089
503	0.2816019
506	0.2786977
509	0.2757986
512	0.2729203
515	0.2703536
518	0.2549385
521	0.2667964
524	0.2658615
527	0.2633005
530	0.2602082
533	0.2568609
536	0.2539059
539	0.2512212
542	0.2490956
545	0.2467421
548	0.2444369
551	0.2423013
554	0.2409182
557	0.2387194
560	0.2373304
563	0.2348001
566	0.2325659
569	0.230818
572	0.228508
575	0.2269528
578	0.2255917
581	0.2229686
584	0.22098
587	0.2201269
590	0.2181949
593	0.2154156
596	0.2136854
599	0.2120882
602	0.2109752
605	0.2088338
608	0.2073285
611	0.205554
614	0.2048747
617	0.2031796
620	0.2016209
623	0.1994171
626	0.1975487
629	0.1973209
632	0.1954662
635	0.1943934
638	0.1930463
641	0.1907447
644	0.1886061
647	0.1873547
650	0.1864077
653	0.1854883
656	0.1855115
659	0.1842665
662	0.1838735
665	0.1836062
668	0.1828265
671	0.1817358
674	0.1788289
677	0.1769619
680	0.1749289
683	0.1734369
686	0.1727251
689	0.1714752
692	0.169347
695	0.1668718
698	0.1646455
701	0.162658
704	0.1613582
707	0.1581401
710	0.1547662
713	0.1513213
716	0.1483411
719	0.1456179
722	0.1434846
725	0.1412739
728	0.1398129
731	0.1384181
734	0.1366312
737	0.1348191
740	0.132684
743	0.1313163
746	0.1305837
749	0.130697
752	0.1314949
755	0.1318469
758	0.1319269
761	0.1326968
764	0.1328988
767	0.1334399
770	0.1342748
773	0.1381403
776	0.1371138
779	0.1375336
782	0.1371864
785	0.1361463
788	0.1345917
791	0.1341412
794	0.1316559
797	0.1284033
800	0.1268816
