Wavelength (nm)	Dilution Corrected Absorbance
230	6.850041
233	6.483377
236	6.199609
239	5.927401
242	5.709926
245	5.50978
248	5.332516
251	5.160146
254	5.008388
257	4.864278
260	4.726407
263	4.594214
266	4.462692
269	4.33344
272	4.196491
275	4.043613
278	3.891578
281	3.723676
284	3.523663
287	3.404977
290	3.258171
293	3.122679
296	2.99436
299	2.865488
302	2.742453
305	2.62929
308	2.528292
311	2.436776
314	2.348
317	2.268001
320	2.188962
323	2.11323
326	2.036106
329	1.96318
332	1.888667
335	1.816967
338	1.746217
341	1.678657
344	1.617459
347	1.560195
350	1.505463
353	1.454029
356	1.402583
359	1.355444
362	1.3049
365	1.258493
368	1.211982
371	1.164207
374	1.116088
377	1.07194
380	1.02881
383	0.9900512
386	0.9465769
389	0.9059545
392	0.8674221
395	0.8284971
398	0.7955836
401	0.758649
404	0.7263592
407	0.6889033
410	0.6564263
413	0.6189321
416	0.5864954
419	0.5564447
422	0.5245756
425	0.4968066
428	0.4708207
431	0.4434146
434	0.4171254
437	0.3953573
440	0.3723691
443	0.3530387
446	0.3349397
449	0.317948
452	0.3033345
455	0.2891871
458	0.2763819
461	0.2647813
464	0.2541643
467	0.2435017
470	0.2354485
473	0.2241681
476	0.2169623
479	0.2068327
482	0.1979523
485	0.1905623
488	0.1832688
491	0.1757306
494	0.1680873
497	0.1623704
500	0.1562773
503	0.1486954
506	0.1433237
509	0.1388654
512	0.1154832
515	0.1300361
518	0.1221325
521	0.1180214
524	0.1127061
527	0.1085056
530	0.1049994
533	0.1009553
536	0.09690763
539	0.09379796
542	0.09065641
545	0.08608196
548	0.08344458
551	0.07967848
554	0.0760508
557	0.07403491
560	0.07095107
563	0.06903872
566	0.0657422
569	0.06405515
572	0.06052367
575	0.05810418
578	0.05659596
581	0.05517544
584	0.05260382
587	0.05175703
590	0.04874982
593	0.04730538
596	0.04593066
599	0.04417812
602	0.04353603
605	0.04018692
608	0.03885116
611	0.03757742
614	0.03684357
617	0.03377029
620	0.03301057
623	0.03322243
626	0.03118319
629	0.02964194
632	0.02816754
635	0.02647587
638	0.02592626
641	0.02380947
644	0.02388567
647	0.02125174
650	0.02439524
653	0.02244169
656	0.02121959
659	0.02106238
662	0.01942216
665	0.01865211
668	0.0181386
671	0.01629602
674	0.01746212
677	0.01541317
680	0.01497612
683	0.01661137
686	0.01402261
689	0.015068
692	0.0138977
695	0.01264357
698	0.01197971
701	0.01329749
704	0.01445661
707	0.01227913
710	0.01133196
713	0.0101687
716	0.01069589
719	0.01141106
722	0.009827578
725	0.01133893
728	0.01096915
731	0.01166482
734	0.01098339
737	0.01311677
740	0.01308344
743	0.01256851
746	0.01168621
749	0.01040681
752	0.01161996
755	0.009247348
758	0.009650485
761	0.009680965
764	0.007644641
767	0.007144024
770	0.007959034
773	0.007956471
776	0.006591483
779	0.006351223
782	0.006615976
785	0.003522561
788	0.006008284
791	0.004460885
794	0.002401623
797	0.002876777
800	0.003350951
