Wavelength (nm)	Dilution Corrected Absorbance
230	7.578844
233	7.166072
236	6.816272
239	6.500911
242	6.231042
245	5.993763
248	5.796778
251	5.612708
254	5.46784
257	5.335059
260	5.23289
263	5.150432
266	5.085069
269	5.024665
272	4.950971
275	4.859953
278	4.742109
281	4.585883
284	4.346374
287	4.210371
290	4.014593
293	3.836771
296	3.678096
299	3.536134
302	3.417923
305	3.323862
308	3.249446
311	3.187876
314	3.128129
317	3.06757
320	2.998104
323	2.914969
326	2.818276
329	2.712447
332	2.593265
335	2.466136
338	2.331181
341	2.188944
344	2.050833
347	1.915396
350	1.788266
353	1.662843
356	1.545196
359	1.440954
362	1.339339
365	1.245363
368	1.16047
371	1.079917
374	1.006169
377	0.9405583
380	0.88193
383	0.8285304
386	0.7778139
389	0.7294571
392	0.6879815
395	0.6487396
398	0.6148469
401	0.5830916
404	0.5516342
407	0.5218873
410	0.4945985
413	0.4681057
416	0.4439854
419	0.423591
422	0.4032513
425	0.3837381
428	0.3656403
431	0.3486416
434	0.3309425
437	0.3166129
440	0.3030819
443	0.2914957
446	0.2799906
449	0.2682842
452	0.2587917
455	0.2499652
458	0.2399978
461	0.2318113
464	0.2238531
467	0.2169224
470	0.2103716
473	0.2041941
476	0.1978164
479	0.1907821
482	0.1848088
485	0.180616
488	0.1745355
491	0.1687659
494	0.1637079
497	0.1594829
500	0.1544674
503	0.1496241
506	0.1454559
509	0.1401692
512	0.1369419
515	0.1331615
518	0.1282625
521	0.1246823
524	0.1213616
527	0.1184885
530	0.1146157
533	0.1107248
536	0.1081319
539	0.1055566
542	0.1026769
545	0.0996724
548	0.09697014
551	0.09432949
554	0.09130731
557	0.08962126
560	0.08728525
563	0.08499598
566	0.0830492
569	0.08081105
572	0.07844416
575	0.07688611
578	0.07502895
581	0.0718156
584	0.07019917
587	0.0676547
590	0.06641671
593	0.0644254
596	0.06247912
599	0.0609204
602	0.05859108
605	0.05776005
608	0.05529381
611	0.05454217
614	0.05371183
617	0.05137016
620	0.05031016
623	0.04932942
626	0.04873444
629	0.04718886
632	0.04595187
635	0.04490353
638	0.04336337
641	0.04288684
644	0.04128404
647	0.04033678
650	0.03908221
653	0.03875393
656	0.03702909
659	0.03599288
662	0.03527761
665	0.0342671
668	0.03423427
671	0.03228331
674	0.03288258
677	0.03240998
680	0.03128525
683	0.02990892
686	0.02994875
689	0.03019432
692	0.02786729
695	0.02731231
698	0.02626648
701	0.02302057
704	0.02132706
707	0.01928362
710	0.0171516
713	0.01555886
716	0.01533476
719	0.01345654
722	0.01100828
725	0.009438515
728	0.006681391
731	0.004590738
734	-0.0002984235
737	-0.00289154
740	-0.005760863
743	-0.005121007
746	-0.005529631
749	-0.003889922
752	-0.003593282
755	-0.0005865228
758	0.0005450405
761	0.0003287998
764	0.002397092
767	0.003472482
770	0.005929301
773	0.00731715
776	0.009715264
779	0.009380281
782	0.008835967
785	0.01021158
788	0.01293802
791	0.01124654
794	0.01155209
797	0.01109006
800	0.01034669
