Wavelength (nm)	Dilution Corrected Absorbance
230	2.397504
233	2.188355
236	2.024569
239	1.897971
242	1.817768
245	1.752401
248	1.703741
251	1.662344
254	1.629659
257	1.596122
260	1.566742
263	1.539454
266	1.513433
269	1.487622
272	1.458454
275	1.425079
278	1.369979
281	1.337135
284	1.279581
287	1.222042
290	1.160972
293	1.10247
296	1.048819
299	0.9975533
302	0.9511841
305	0.9104928
308	0.875528
311	0.8426444
314	0.810396
317	0.7807802
320	0.7509337
323	0.7215189
326	0.6938434
329	0.6677984
332	0.6427587
335	0.6194123
338	0.5970554
341	0.5753834
344	0.5560321
347	0.5378145
350	0.5211839
353	0.5052814
356	0.4893056
359	0.4749099
362	0.4595789
365	0.4435828
368	0.4273948
371	0.4101336
374	0.3914957
377	0.3742116
380	0.3581406
383	0.3438006
386	0.3293207
389	0.3163125
392	0.3045241
395	0.2942387
398	0.2855725
401	0.2768229
404	0.2689115
407	0.2612445
410	0.2528948
413	0.2454452
416	0.2385105
419	0.2316396
422	0.2252004
425	0.2200438
428	0.2149721
431	0.2099656
434	0.2052522
437	0.2008132
440	0.1967184
443	0.192186
446	0.1874054
449	0.1824029
452	0.1783777
455	0.1749677
458	0.1714936
461	0.1686907
464	0.1658072
467	0.1634617
470	0.1610467
473	0.1580175
476	0.1543104
479	0.151402
482	0.1489675
485	0.1463611
488	0.1437093
491	0.1408239
494	0.1389063
497	0.1368145
500	0.1337877
503	0.1319901
506	0.1299587
509	0.1282702
512	0.1264658
515	0.1246262
518	0.122159
521	0.1101072
524	0.1173136
527	0.1155186
530	0.1141946
533	0.1128631
536	0.1115827
539	0.1097405
542	0.1072932
545	0.1055795
548	0.1035609
551	0.1020174
554	0.1010126
557	0.09984116
560	0.09811451
563	0.09725088
566	0.09648684
569	0.1018873
572	0.09476701
575	0.09413438
578	0.0929492
581	0.09225663
584	0.09070648
587	0.08968136
590	0.08835818
593	0.08776535
596	0.08681835
599	0.08627589
602	0.08480267
605	0.08338596
608	0.08218393
611	0.08144637
614	0.08075509
617	0.08041181
620	0.07995261
623	0.07860335
626	0.07798006
629	0.07738809
632	0.07649434
635	0.07544461
638	0.07534739
641	0.07447502
644	0.07399335
647	0.07321397
650	0.07306011
653	0.07275835
656	0.07135893
659	0.07077953
662	0.07010731
665	0.07002548
668	0.06946091
671	0.06856065
674	0.06787035
677	0.06717855
680	0.06617796
683	0.06558586
686	0.06597002
689	0.0665399
692	0.06672226
695	0.06637697
698	0.06497192
701	0.06419293
704	0.06389266
707	0.06356165
710	0.06295882
713	0.06193239
716	0.05980074
719	0.05724336
722	0.05601847
725	0.05587067
728	0.05587131
731	0.0547022
734	0.053684
737	0.05232565
740	0.05120766
743	0.05087766
746	0.05137525
749	0.05209059
752	0.05255745
755	0.05363486
758	0.05430569
761	0.0549294
764	0.05596415
767	0.05679814
770	0.05686534
773	0.05749446
776	0.05731251
779	0.05845187
782	0.05869943
785	0.05781439
788	0.05680171
791	0.05731696
794	0.05808944
797	0.0574823
800	0.05811808
