Wavelength (nm)	Dilution Corrected Absorbance
230	6.313908
233	5.890668
236	5.515701
239	5.152917
242	4.869823
245	4.63146
248	4.453646
251	4.315238
254	4.221317
257	4.142044
260	4.082627
263	4.033899
266	3.992058
269	3.95144
272	3.897437
275	3.825794
278	3.726454
281	3.589193
284	3.393264
287	3.217724
290	3.053587
293	2.882631
296	2.740119
299	2.622028
302	2.531891
305	2.45972
308	2.398509
311	2.336374
314	2.262945
317	2.179666
320	2.081955
323	1.970145
326	1.851506
329	1.734325
332	1.617917
335	1.510798
338	1.411105
341	1.31954
344	1.23969
347	1.168044
350	1.104022
353	1.043394
356	0.9858248
359	0.9346705
362	0.8825516
365	0.8332131
368	0.7861178
371	0.7396655
374	0.6949369
377	0.6545853
380	0.6175889
383	0.5845555
386	0.5531086
389	0.5226542
392	0.4968557
395	0.4728049
398	0.4532759
401	0.4344009
404	0.4168991
407	0.3989635
410	0.3819516
413	0.3674739
416	0.3532574
419	0.3406284
422	0.3281398
425	0.3159333
428	0.3059087
431	0.2962492
434	0.2874547
437	0.279419
440	0.2717958
443	0.2641991
446	0.2562047
449	0.249412
452	0.2433155
455	0.2372907
458	0.2314866
461	0.2268487
464	0.2217289
467	0.2179413
470	0.2133502
473	0.2089951
476	0.2046922
479	0.2002077
482	0.1958437
485	0.1927476
488	0.1892093
491	0.1856759
494	0.1826422
497	0.179117
500	0.1756411
503	0.1724166
506	0.1697838
509	0.1666462
512	0.1633291
515	0.1605451
518	0.1575123
521	0.1548336
524	0.1520469
527	0.149973
530	0.1473103
533	0.1450323
536	0.1424627
539	0.1400108
542	0.1380786
545	0.13565
548	0.133463
551	0.1319481
554	0.1298925
557	0.1280764
560	0.1264335
563	0.1243629
566	0.1229897
569	0.1219069
572	0.1203977
575	0.1187888
578	0.1173367
581	0.1163328
584	0.1143383
587	0.1131566
590	0.1115444
593	0.1103113
596	0.1091157
599	0.1077469
602	0.106084
605	0.1054322
608	0.1046366
611	0.1033779
614	0.1019741
617	0.1012836
620	0.09993511
623	0.09859222
626	0.09790784
629	0.09698263
632	0.09601013
635	0.09496567
638	0.09390661
641	0.09309967
644	0.09201262
647	0.09134639
650	0.09009564
653	0.08946759
656	0.08851455
659	0.08762012
662	0.08615121
665	0.08532442
668	0.08472303
671	0.08387715
674	0.08372744
677	0.0822393
680	0.08203952
683	0.08127568
686	0.08058211
689	0.07951029
692	0.07912341
695	0.0779895
698	0.07840022
701	0.07790724
704	0.07824828
707	0.0771155
710	0.07522185
713	0.07335858
716	0.07104825
719	0.06989353
722	0.06864241
725	0.0682994
728	0.0687561
731	0.06863674
734	0.06762021
737	0.06716278
740	0.06601339
743	0.06573679
746	0.06483613
749	0.06467144
752	0.0647041
755	0.0641022
758	0.06522614
761	0.06489262
764	0.06486852
767	0.06447135
770	0.06442713
773	0.0644478
776	0.06467883
779	0.06484756
782	0.06513794
785	0.06429296
788	0.0641029
791	0.06268183
794	0.06291345
797	0.06257719
800	0.06037326
