Wavelength (nm)	Dilution Corrected Absorbance
230	9.318605
233	8.833869
236	8.422551
239	8.025296
242	7.700423
245	7.404284
248	7.162745
251	6.947773
254	6.787037
257	6.639957
260	6.51877
263	6.407819
266	6.311726
269	6.22366
272	6.128592
275	6.015291
278	5.881232
281	5.711928
284	5.512472
287	5.274838
290	5.113175
293	4.918711
296	4.744401
299	4.584826
302	4.44525
305	4.328846
308	4.231418
311	4.140814
314	4.049946
317	3.959092
320	3.853744
323	3.737233
326	3.611002
329	3.479295
332	3.338814
335	3.197191
338	3.052007
341	2.902294
344	2.760271
347	2.621048
350	2.491907
353	2.361283
356	2.239167
359	2.126719
362	2.015462
365	1.908651
368	1.810171
371	1.711843
374	1.618466
377	1.535195
380	1.458321
383	1.388986
386	1.320599
389	1.25611
392	1.195018
395	1.139603
398	1.091306
401	1.044959
404	1.000706
407	0.9557412
410	0.9139658
413	0.8740508
416	0.8372084
419	0.8045184
422	0.7736044
425	0.7436408
428	0.7175427
431	0.6912138
434	0.668177
437	0.6476042
440	0.6275793
443	0.6059628
446	0.5870317
449	0.5667983
452	0.552195
455	0.5379279
458	0.5253088
461	0.5141617
464	0.5017878
467	0.4904853
470	0.4786098
473	0.4666932
476	0.4561799
479	0.442669
482	0.4306523
485	0.4212385
488	0.4105974
491	0.4000764
494	0.3910114
497	0.3813321
500	0.3709614
503	0.3630369
506	0.3554987
509	0.345955
512	0.3386475
515	0.3309047
518	0.3228151
521	0.3160797
524	0.3089895
527	0.3022108
530	0.2957986
533	0.2894335
536	0.2835303
539	0.2776342
542	0.2732196
545	0.2681304
548	0.2631284
551	0.2583403
554	0.2530751
557	0.2500911
560	0.2463717
563	0.2420772
566	0.2375003
569	0.2344833
572	0.2302015
575	0.22779
578	0.2238747
581	0.2212535
584	0.2172857
587	0.2145031
590	0.2109711
593	0.2083683
596	0.2055504
599	0.2031881
602	0.2011769
605	0.1984363
608	0.1960212
611	0.193242
614	0.191631
617	0.188259
620	0.1857005
623	0.1825872
626	0.1802796
629	0.1777889
632	0.1755166
635	0.1737979
638	0.1714521
641	0.1686182
644	0.1658219
647	0.1638999
650	0.1614791
653	0.1591395
656	0.1574063
659	0.1557807
662	0.1547761
665	0.1526363
668	0.1505419
671	0.1489108
674	0.1477421
677	0.1456579
680	0.1443121
683	0.1422608
686	0.1414178
689	0.1380349
692	0.1355018
695	0.1338808
698	0.1310787
701	0.1328885
704	0.1323564
707	0.1331906
710	0.1294895
713	0.123499
716	0.1182467
719	0.1129989
722	0.1111883
725	0.1151997
728	0.1211016
731	0.1278749
734	0.1311393
737	0.1317905
740	0.1305132
743	0.1279128
746	0.1246414
749	0.1199944
752	0.1176642
755	0.1148089
758	0.1122619
761	0.1094552
764	0.1068801
767	0.1050787
770	0.1033075
773	0.1014766
776	0.09992223
779	0.09887917
782	0.09889054
785	0.09674943
788	0.09420246
791	0.09557423
794	0.09462389
797	0.09341896
800	0.09180266
