Wavelength (nm)	Dilution Corrected Absorbance
230	1.137031
233	1.041631
236	0.968864
239	0.9154553
242	0.8826512
245	0.8556961
248	0.8342002
251	0.8136611
254	0.7947849
257	0.7731271
260	0.7517172
263	0.7296881
266	0.707755
269	0.6871969
272	0.6701789
275	0.6452149
278	0.614647
281	0.5976011
284	0.569335
287	0.5425632
290	0.515043
293	0.4884383
296	0.4635602
299	0.4393908
302	0.4176806
305	0.3992143
308	0.3836729
311	0.369766
314	0.3565722
317	0.3447516
320	0.3329664
323	0.3214486
326	0.3104877
329	0.3001372
332	0.2896711
335	0.2798494
338	0.2703581
341	0.2608884
344	0.2522121
347	0.2437504
350	0.2360548
353	0.2281586
356	0.220271
359	0.2128418
362	0.2049482
365	0.1971701
368	0.1895816
371	0.1814877
374	0.1735135
377	0.1660449
380	0.1590886
383	0.1528012
386	0.1462776
389	0.1404561
392	0.1351362
395	0.1302004
398	0.1256259
401	0.1209276
404	0.1168305
407	0.1128398
410	0.1086774
413	0.1051537
416	0.1021055
419	0.09908267
422	0.09630679
425	0.0936614
428	0.09122872
431	0.08861451
434	0.08604188
437	0.08362718
440	0.08114747
443	0.07879989
446	0.07702247
449	0.07531217
452	0.07351581
455	0.07179426
458	0.06995898
461	0.06827959
464	0.06673342
467	0.06567238
470	0.06488318
473	0.06375959
476	0.06234706
479	0.06112252
482	0.05986111
485	0.05885196
488	0.058017
491	0.05689521
494	0.05588901
497	0.0546797
500	0.05352424
503	0.05273345
506	0.05164285
509	0.05082061
512	0.05013658
515	0.04947159
518	0.04861441
521	0.04275291
524	0.04665369
527	0.04583497
530	0.04493614
533	0.04417223
536	0.04346856
539	0.04257777
542	0.04171741
545	0.0410685
548	0.04036548
551	0.03955298
554	0.03889535
557	0.03839118
560	0.03787459
563	0.03731097
566	0.03694618
569	0.03981474
572	0.03566232
575	0.03502025
578	0.03428408
581	0.03364751
584	0.03327865
587	0.03307821
590	0.03254063
593	0.03189297
596	0.03104122
599	0.03034779
602	0.02982266
605	0.02932859
608	0.0290454
611	0.02866042
614	0.02840014
617	0.028133
620	0.02813331
623	0.02810239
626	0.02779639
629	0.02736918
632	0.02688313
635	0.02605446
638	0.02522777
641	0.02487917
644	0.02447116
647	0.02409465
650	0.02383046
653	0.02337814
656	0.02278876
659	0.02249964
662	0.02214053
665	0.02188789
668	0.02170791
671	0.02141329
674	0.02095827
677	0.02042279
680	0.02006379
683	0.01992367
686	0.01994459
689	0.01987263
692	0.01994627
695	0.01966499
698	0.0187389
701	0.0179285
704	0.01653821
707	0.01600396
710	0.01592381
713	0.01594109
716	0.01597902
719	0.01600393
722	0.01543396
725	0.01422874
728	0.01320468
731	0.01180044
734	0.01051602
737	0.009191719
740	0.008537734
743	0.008158389
746	0.008222076
749	0.008652097
752	0.008943454
755	0.009453273
758	0.009624916
761	0.01010435
764	0.01077334
767	0.01186736
770	0.01239319
773	0.01241136
776	0.01299506
779	0.01325971
782	0.01361005
785	0.01342951
788	0.01311111
791	0.01302268
794	0.0130901
797	0.01292785
800	0.01340466
