Wavelength (nm)	Dilution Corrected Absorbance
230	1.074112
233	0.9805252
236	0.9076558
239	0.8453835
242	0.80869
245	0.7887574
248	0.7862008
251	0.7969354
254	0.8161818
257	0.8431639
260	0.8742
263	0.9084336
266	0.9428491
269	0.9711052
272	0.989632
275	0.9919711
278	0.9759926
281	0.9358531
284	0.8736201
287	0.794122
290	0.721742
293	0.636356
296	0.5520387
299	0.4706867
302	0.399741
305	0.3461266
308	0.308743
311	0.2819086
314	0.2625943
317	0.2482533
320	0.2350782
323	0.2224507
326	0.2104714
329	0.1985813
332	0.1870367
335	0.1758849
338	0.1651728
341	0.1550016
344	0.145791
347	0.1369263
350	0.1290565
353	0.1209232
356	0.11327
359	0.1057775
362	0.09820035
365	0.09082612
368	0.08381719
371	0.0768905
374	0.07039867
377	0.06472425
380	0.05977859
383	0.05533135
386	0.05116309
389	0.04737649
392	0.04428856
395	0.04130328
398	0.03914448
401	0.03717732
404	0.03535332
407	0.03363985
410	0.03213106
413	0.03067796
416	0.02932696
419	0.02832768
422	0.0274617
425	0.02692427
428	0.02603447
431	0.02523486
434	0.02470084
437	0.02417676
440	0.02372358
443	0.02278229
446	0.02210503
449	0.02134058
452	0.02079523
455	0.02041073
458	0.02028704
461	0.02020364
464	0.02000491
467	0.01974072
470	0.01939627
473	0.01889842
476	0.01861031
479	0.01821272
482	0.01766483
485	0.01732773
488	0.01696839
491	0.0165441
494	0.01622568
497	0.01599823
500	0.0157291
503	0.01529147
506	0.01498814
509	0.01476053
512	0.01456219
515	0.01432878
518	0.01407045
521	0.01391955
524	0.01367915
527	0.01346241
530	0.01337212
533	0.01336083
536	0.01322668
539	0.0132494
542	0.01311364
545	0.01308239
548	0.01288288
551	0.01286952
554	0.01279174
557	0.01279267
560	0.01275474
563	0.01276829
566	0.01272143
569	0.01265164
572	0.01257571
575	0.01268675
578	0.0127384
581	0.01276153
584	0.01272443
587	0.01261971
590	0.01253858
593	0.01249464
596	0.01260619
599	0.01271256
602	0.01280352
605	0.01256011
608	0.01237177
611	0.01236602
614	0.01223046
617	0.01250411
620	0.01257655
623	0.01248727
626	0.01242795
629	0.012135
632	0.01200067
635	0.01211501
638	0.01229196
641	0.01216437
644	0.01212689
647	0.01188275
650	0.01174143
653	0.01179165
656	0.01195473
659	0.01185086
662	0.01184914
665	0.01160156
668	0.01155259
671	0.01161196
674	0.01196963
677	0.01155791
680	0.01140423
683	0.01112448
686	0.01101783
689	0.0110605
692	0.01090015
695	0.01083677
698	0.01036533
701	0.009889682
704	0.01005965
707	0.01049336
710	0.01044585
713	0.009715903
716	0.00883727
719	0.007897019
722	0.007736966
725	0.00829918
728	0.008935306
731	0.009285851
734	0.009207143
737	0.008790226
740	0.00827118
743	0.007799791
746	0.00766223
749	0.007570999
752	0.007627581
755	0.007794332
758	0.007908517
761	0.007881037
764	0.007812986
767	0.00798843
770	0.007971912
773	0.007953803
776	0.008312833
779	0.008597203
782	0.008594672
785	0.007372006
788	0.007724789
791	0.008232931
794	0.008531612
797	0.008487531
800	0.008353444
