Wavelength (nm)	Dilution Corrected Absorbance
230	2.700633
233	2.401125
236	2.169346
239	1.977863
242	1.851834
245	1.752142
248	1.682877
251	1.628987
254	1.589816
257	1.551129
260	1.517488
263	1.485747
266	1.459837
269	1.438211
272	1.416803
275	1.391318
278	1.337958
281	1.313349
284	1.249801
287	1.183483
290	1.110527
293	1.0411
296	0.9784166
299	0.9195259
302	0.8677445
305	0.8231646
308	0.7834519
311	0.7444475
314	0.7046261
317	0.6660808
320	0.62466
323	0.5831676
326	0.5437601
329	0.5073647
332	0.4727082
335	0.4422262
338	0.4146464
341	0.3892532
344	0.3672622
347	0.347691
350	0.3313207
353	0.3158839
356	0.3010608
359	0.2883109
362	0.2765112
365	0.2657132
368	0.2554285
371	0.2448649
374	0.235077
377	0.2255056
380	0.2173271
383	0.2098666
386	0.2014797
389	0.1937204
392	0.1864227
395	0.1795555
398	0.1736196
401	0.1686909
404	0.1641122
407	0.1600282
410	0.1541453
413	0.1490487
416	0.1445896
419	0.1399955
422	0.1361164
425	0.1332217
428	0.1310557
431	0.1288769
434	0.127068
437	0.1256463
440	0.1233467
443	0.1204311
446	0.1178705
449	0.1147422
452	0.1119891
455	0.1100917
458	0.1083045
461	0.1069143
464	0.1051086
467	0.1039848
470	0.1035578
473	0.1017422
476	0.1002135
479	0.09897591
482	0.09805053
485	0.09677827
488	0.09533225
491	0.09383666
494	0.09294518
497	0.09172267
500	0.09012756
503	0.08912408
506	0.08808805
509	0.08742679
512	0.08614646
515	0.08538626
518	0.08458961
521	0.07072227
524	0.08283845
527	0.08248801
530	0.08141504
533	0.08066939
536	0.07944716
539	0.07843876
542	0.07722138
545	0.07608319
548	0.07481084
551	0.07392539
554	0.07369424
557	0.07259845
560	0.07131299
563	0.0710635
566	0.07070815
569	0.06982488
572	0.06892112
575	0.06866975
578	0.06811922
581	0.06770753
584	0.06708114
587	0.06700162
590	0.06588973
593	0.0656295
596	0.06483303
599	0.06446957
602	0.06414359
605	0.06317578
608	0.06241504
611	0.06215366
614	0.06182864
617	0.06137933
620	0.06063685
623	0.0599979
626	0.05994987
629	0.06032856
632	0.06014071
635	0.05928511
638	0.05875348
641	0.0576748
644	0.05724024
647	0.05691651
650	0.05656829
653	0.05621799
656	0.05496065
659	0.05473859
662	0.0545028
665	0.0540842
668	0.05368729
671	0.05337533
674	0.05328895
677	0.05297346
680	0.05251959
683	0.05269737
686	0.05308541
689	0.05276324
692	0.05311797
695	0.05381205
698	0.05304758
701	0.05069598
704	0.04994601
707	0.04957351
710	0.04890777
713	0.04855751
716	0.04737452
719	0.04573874
722	0.04385563
725	0.04204353
728	0.04113621
731	0.03908628
734	0.03712987
737	0.03543484
740	0.03415099
743	0.03358496
746	0.03463602
749	0.03659672
752	0.03755853
755	0.03874304
758	0.03995209
761	0.04175895
764	0.04338136
767	0.04479796
770	0.04626701
773	0.04783413
776	0.04849443
779	0.04909512
782	0.05012643
785	0.05071291
788	0.05029553
791	0.05009824
794	0.04984948
797	0.05019474
800	0.05249941
