Wavelength (nm)	Dilution Corrected Absorbance
230	4.48658
233	3.906412
236	3.442837
239	3.026911
242	2.735237
245	2.487863
248	2.307283
251	2.167339
254	2.069676
257	1.991342
260	1.935699
263	1.893515
266	1.865074
269	1.847224
272	1.82761
275	1.797826
278	1.746009
281	1.665008
284	1.516486
287	1.422639
290	1.290973
293	1.176776
296	1.088797
299	1.017456
302	0.9614707
305	0.9144272
308	0.8736088
311	0.8342007
314	0.7958442
317	0.7600555
320	0.7241066
323	0.6898501
326	0.6568882
329	0.6262999
332	0.5975148
335	0.5703489
338	0.5449944
341	0.5203653
344	0.4981614
347	0.4765509
350	0.457012
353	0.4373337
356	0.418649
359	0.4009928
362	0.383905
365	0.3671159
368	0.3513467
371	0.3357231
374	0.3206512
377	0.3073157
380	0.295276
383	0.284678
386	0.2741195
389	0.2650446
392	0.2564138
395	0.2483695
398	0.2413222
401	0.2346876
404	0.2274758
407	0.2217471
410	0.2149369
413	0.2087911
416	0.2030544
419	0.199043
422	0.1942431
425	0.1906939
428	0.1873771
431	0.1831597
434	0.1788026
437	0.1752604
440	0.1716659
443	0.1680679
446	0.1639731
449	0.1598082
452	0.1563257
455	0.153067
458	0.1486588
461	0.1458371
464	0.1434146
467	0.1412944
470	0.1391968
473	0.1358705
476	0.134701
479	0.1310548
482	0.1292019
485	0.1261926
488	0.1234433
491	0.1205262
494	0.117803
497	0.1149445
500	0.1115373
503	0.108899
506	0.1062379
509	0.1024331
512	0.08101219
515	0.09691903
518	0.09314063
521	0.09077738
524	0.08888647
527	0.08505371
530	0.08289529
533	0.08029413
536	0.07776109
539	0.07508858
542	0.07317549
545	0.07082832
548	0.06900382
551	0.06748277
554	0.06593795
557	0.06446623
560	0.06302832
563	0.06262868
566	0.06074501
569	0.05996245
572	0.05906865
575	0.05718893
578	0.05596689
581	0.05580271
584	0.05428002
587	0.05364458
590	0.05303879
593	0.05194217
596	0.05071229
599	0.05038011
602	0.04974585
605	0.04929285
608	0.04827817
611	0.04832066
614	0.04684031
617	0.04664201
620	0.0463893
623	0.04452915
626	0.04408204
629	0.04424983
632	0.04307226
635	0.04247132
638	0.04198882
641	0.04179166
644	0.04126692
647	0.04083609
650	0.04105635
653	0.04006316
656	0.03907881
659	0.03925755
662	0.03862108
665	0.03902629
668	0.03872033
671	0.03799282
674	0.03638967
677	0.03558072
680	0.03632876
683	0.03555358
686	0.03496193
689	0.03411203
692	0.03389536
695	0.03323698
698	0.03231729
701	0.03300839
704	0.03160925
707	0.03190069
710	0.03087063
713	0.02848753
716	0.02776791
719	0.02604941
722	0.02491332
725	0.02454682
728	0.02427521
731	0.02358037
734	0.02228257
737	0.02223029
740	0.02052222
743	0.02044128
746	0.02046391
749	0.02084802
752	0.02060174
755	0.02230582
758	0.02254261
761	0.02178396
764	0.02342626
767	0.02467382
770	0.02410619
773	0.02520731
776	0.02547863
779	0.02308331
782	0.0262207
785	0.02672813
788	0.02515828
791	0.02455813
794	0.02567575
797	0.02583737
800	0.02686506
