Wavelength (nm)	Dilution Corrected Absorbance
230	3.304362
233	2.915056
236	2.592347
239	2.292317
242	2.079152
245	1.905384
248	1.784186
251	1.692744
254	1.636384
257	1.594742
260	1.568312
263	1.552741
266	1.544637
269	1.538351
272	1.528703
275	1.506418
278	1.469924
281	1.405188
284	1.31678
287	1.220941
290	1.115419
293	1.013395
296	0.9210259
299	0.8359022
302	0.7615852
305	0.7026102
308	0.6575715
311	0.6209063
314	0.5894857
317	0.5626499
320	0.535701
323	0.5092688
326	0.4841977
329	0.4596184
332	0.4360244
335	0.4134161
338	0.3914691
341	0.370059
344	0.3508381
347	0.3326218
350	0.3168363
353	0.3020506
356	0.2889295
359	0.2764362
362	0.2643773
365	0.2524108
368	0.2406948
371	0.2285819
374	0.2164646
377	0.2056662
380	0.1954988
383	0.1862491
386	0.1772571
389	0.1692081
392	0.162735
395	0.1566073
398	0.1518651
401	0.1476853
404	0.143486
407	0.1392089
410	0.1352759
413	0.1310773
416	0.1270279
419	0.1241265
422	0.12155
425	0.1201653
428	0.1177207
431	0.116346
434	0.1159015
437	0.1150967
440	0.1140481
443	0.1108036
446	0.107467
449	0.1040381
452	0.1018125
455	0.09985433
458	0.0992122
461	0.09842916
464	0.09762469
467	0.09642524
470	0.0951836
473	0.09391227
476	0.09284649
479	0.09084968
482	0.08867351
485	0.08743322
488	0.08576085
491	0.08418353
494	0.08260443
497	0.08138532
500	0.07981266
503	0.07817892
506	0.07680102
509	0.07533887
512	0.07419683
515	0.0726141
518	0.07109902
521	0.06991298
524	0.06851764
527	0.06736857
530	0.06653494
533	0.06571011
536	0.06485835
539	0.06402675
542	0.06318052
545	0.0623778
548	0.06183958
551	0.06121451
554	0.06094022
557	0.06013749
560	0.05975113
563	0.05950586
566	0.05899482
569	0.05906293
572	0.05848247
575	0.05846251
578	0.05793073
581	0.05783773
584	0.05738628
587	0.0568763
590	0.05681115
593	0.05641667
596	0.05628427
599	0.05594126
602	0.05586549
605	0.05542107
608	0.0550938
611	0.05490565
614	0.05458935
617	0.05451976
620	0.05438216
623	0.05432165
626	0.05421764
629	0.05377027
632	0.05304923
635	0.05267502
638	0.05238722
641	0.05248966
644	0.05233019
647	0.05211505
650	0.0514903
653	0.0504872
656	0.05069863
659	0.05085704
662	0.05094232
665	0.0509722
668	0.04960878
671	0.04891865
674	0.04880977
677	0.04839552
680	0.04831595
683	0.04764504
686	0.04660461
689	0.04566405
692	0.0445437
695	0.04368337
698	0.04348668
701	0.0434227
704	0.04501838
707	0.04469925
710	0.04350028
713	0.04037705
716	0.03661114
719	0.03302479
722	0.03135447
725	0.03285244
728	0.0358055
731	0.03844956
734	0.03930679
737	0.03905061
740	0.03759051
743	0.03563123
746	0.03399035
749	0.03296159
752	0.0333329
755	0.03418601
758	0.03404112
761	0.03231097
764	0.03191248
767	0.03251527
770	0.03246488
773	0.0335674
776	0.0376348
779	0.03731377
782	0.03449369
785	0.02918637
788	0.03108449
791	0.03204232
794	0.03275429
797	0.03156
800	0.03188476
