"Pi_Al_GibbSorb_std";"Pi_Al_Precip_std";"Pi_Al_std";"Pi_Apatite_CaDefHydroxy_std";"Pi_Apatite_Carbonate_std";"Pi_Apatite_Fluor_std";"Pi_Apatite_Hydroxy_std";"Pi_Ca_Dibasic_std";"Pi_Ca_Mono_std";"Pi_Ca_Octa_std";"Pi_Ca_Precip_std";"Pi_Ca_Pyro_std";"Pi_Ca_Tri_std";"Pi_Fe_FerriSorb_std";"Pi_Fe_GoethSorb_std";"Pi_Fe_Precip_std";"Pi_Fe_Pyro_std";"Pi_Fe_std";"Pi_K_Di_std";"Pi_K_Pyro_std";"Pi_Mg_Di_std";"Pi_Mg_Pyro_std";"Pi_Mg_Tri_std";"Pi_Na_Di_std";"Pi_Na_Mono_std";"Pi_Na_Pyro_std";"Pi_Na_Tri_std";"Pi_NH4_Di_std";"Pi_NH4_Mg_std";"Pi_NH4_Mono_std";"Po_Al_DNA_GibbSorb_2_std";"Po_Al_DNA_GibbSorb_std";"Po_Al_PA_GibbSorb_std";"Po_Al_PA_Precip_std";"Po_Ca_Lecithin_std";"Po_Ca_PA_std";"Po_Fe_DNA_FerriSorb_std";"Po_Fe_DNA_GoethSorb_std";"Po_Fe_PA_FerriSorb_2_std";"Po_Fe_PA_FerriSorb_std";"Po_Fe_PA_GoethSorb_std";"Po_Fe_PA_Precip_std";"Po_Na_AMP_std";"Po_Na_ATP_std";"Po_Na_DNA_std";"Po_Na_PA_std";"R.fac"
0;0;0;0,114754126846808;0;0;0;0;0;0,476673395087477;0;0;0;0;0;0;0;0;0;0;0;0;0,408572478065715;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000682807002334387
0;0;0;0,243176877656556;0;0;0;0;0;0;0;0;0;0;0,433260444999195;0;0;0;0;0;0;0;0;0;0;0;0;0;0,323562677344249;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000725907108035434
0;0;0;0;0;0;0;0;0;0;0;0;0,29852473614366;0;0;0;0;0;0,638052570015801;0;0;0;0,0634226938405389;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000810123022400986
0;0;0;0;0;0;0;0;0;0;0;0;0,278842929707627;0;0,0595096797258295;0;0;0;0,661647390566544;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00081527156909329
0;0;0;0;0;0;0;0;0;0,401460003134852;0;0;0;0;0;0;0;0;0,413170852577112;0;0;0;0,185369144288036;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000845925680846168
0;0;0;0;0;0;0;0;0,259430328083325;0,403765547260264;0;0;0;0;0;0;0;0;0,336804124656411;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000853021202369313
0;0;0;0;0;0;0;0;0,0759851243258729;0;0;0;0,299418846035148;0;0;0;0;0;0,624596029638979;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000854058230229485
0;0;0;0;0;0;0;0;0;0;0;0;0,272914406673212;0;0;0;0;0;0,5844321936568;0;0;0;0;0;0;0;0,142653399669988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000859818923187295
0;0;0;0;0,296403731234717;0;0;0;0,125933450228776;0;0;0;0;0;0;0;0;0;0,577662818536507;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000867444781434472
0;0;0;0,187169198781736;0,389167896861199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,423662904357065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000879072365737281
