"Pi_Al_GibbSorb_std";"Pi_Al_Precip_std";"Pi_Al_std";"Pi_Apatite_CaDefHydroxy_std";"Pi_Apatite_Carbonate_std";"Pi_Apatite_Fluor_std";"Pi_Apatite_Hydroxy_std";"Pi_Ca_Dibasic_std";"Pi_Ca_Mono_std";"Pi_Ca_Octa_std";"Pi_Ca_Precip_std";"Pi_Ca_Pyro_std";"Pi_Ca_Tri_std";"Pi_Fe_FerriSorb_std";"Pi_Fe_GoethSorb_std";"Pi_Fe_Precip_std";"Pi_Fe_Pyro_std";"Pi_Fe_std";"Pi_K_Di_std";"Pi_K_Pyro_std";"Pi_Mg_Di_std";"Pi_Mg_Pyro_std";"Pi_Mg_Tri_std";"Pi_Na_Di_std";"Pi_Na_Mono_std";"Pi_Na_Pyro_std";"Pi_Na_Tri_std";"Pi_NH4_Di_std";"Pi_NH4_Mg_std";"Pi_NH4_Mono_std";"Po_Al_DNA_GibbSorb_2_std";"Po_Al_DNA_GibbSorb_std";"Po_Al_PA_GibbSorb_std";"Po_Al_PA_Precip_std";"Po_Ca_Lecithin_std";"Po_Ca_PA_std";"Po_Fe_DNA_FerriSorb_std";"Po_Fe_DNA_GoethSorb_std";"Po_Fe_PA_FerriSorb_2_std";"Po_Fe_PA_FerriSorb_std";"Po_Fe_PA_GoethSorb_std";"Po_Fe_PA_Precip_std";"Po_Na_AMP_std";"Po_Na_ATP_std";"Po_Na_DNA_std";"Po_Na_PA_std";"R.fac"
0;0;0;0,318842978202222;0;0;0;0;0;0;0;0;0;0;0,497197473277213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,183959548520565;0;0;0;0;0;0;0;0;0;0;0;0,000345452161160463
0;0;0;0,333006342013626;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,202285757628207;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,464707900358168;0;0;0;0;0;0,000345603886033446
0;0;0;0,358732658877451;0;0;0;0;0;0;0;0;0;0;0,394227605893237;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,247039735229312;0;0;0;0;0;0,000369850729255199
0;0;0;0,330358196522373;0;0;0;0;0;0;0;0,193194184541381;0;0;0,476447618936245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000409320623085802
0;0;0;0,308641014592034;0;0;0;0;0,2243582839247;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,467000701483266;0;0;0;0;0;0,000423789758164782
0;0;0;0,333790204714208;0;0;0;0;0;0;0;0;0;0;0,546135993632269;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,120073801653523;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000427293433324831
0;0;0;0,353065386269342;0;0;0;0;0;0;0;0;0;0;0,5718860411222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0750485726084576;0;0,000432284848777416
0;0;0;0,352236211873938;0;0;0;0;0;0;0;0;0;0;0,533075162976676;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,114688625149386;0,000448535752722131
0;0;0;0,266866497745108;0;0;0;0;0;0;0;0;0;0;0,306271780867039;0;0;0;0;0;0;0;0;0;0;0;0,426861721387853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000452320658421883
0;0;0;0,369455292975729;0;0;0;0;0;0;0;0;0;0;0,523852348587321;0;0;0;0;0;0;0;0;0;0;0,10669235843695;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000477573118483975
0;0;0;0,327715443368122;0;0;0;0;0;0,126873575244181;0;0;0;0;0,545410981387697;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000480563807233948
0,104063761037794;0;0;0,332106852268716;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,56382938669349;0;0;0;0;0;0,000489460060842283
0;0;0;0,336546520002208;0;0;0;0;0;0;0;0;0;0;0,557258073405541;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,106195406592251;0;0;0;0;0;0;0;0;0;0,000489848769602369
0;0;0;0,316652299151921;0;0;0;0;0;0;0;0;0;0;0,544005487022988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,139342213825091;0;0;0;0,00049320557315064
0;0;0;0,206035167783568;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,662987823927955;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,130977008288477;0;0;0;0;0,000526215641114056
0;0;0;0,341280019639924;0;0;0;0;0;0;0;0;0;0;0,52631121196885;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,132408768391226;0;0;0;0;0;0;0;0;0;0;0,000535986920503761
0;0;0;0,332616945932662;0;0;0;0;0;0;0;0;0;0;0,550674515411627;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,116708538655711;0;0;0,000553646948792659
