"Pi_Al_GibbSorb_std";"Pi_Al_Precip_std";"Pi_Al_std";"Pi_Apatite_CaDefHydroxy_std";"Pi_Apatite_Carbonate_std";"Pi_Apatite_Fluor_std";"Pi_Apatite_Hydroxy_std";"Pi_Ca_Dibasic_std";"Pi_Ca_Mono_std";"Pi_Ca_Octa_std";"Pi_Ca_Precip_std";"Pi_Ca_Pyro_std";"Pi_Ca_Tri_std";"Pi_Fe_FerriSorb_std";"Pi_Fe_GoethSorb_std";"Pi_Fe_Precip_std";"Pi_Fe_Pyro_std";"Pi_Fe_std";"Pi_K_Di_std";"Pi_K_Pyro_std";"Pi_Mg_Di_std";"Pi_Mg_Pyro_std";"Pi_Mg_Tri_std";"Pi_Na_Di_std";"Pi_Na_Mono_std";"Pi_Na_Pyro_std";"Pi_Na_Tri_std";"Pi_NH4_Di_std";"Pi_NH4_Mg_std";"Pi_NH4_Mono_std";"Po_Al_DNA_GibbSorb_2_std";"Po_Al_DNA_GibbSorb_std";"Po_Al_PA_GibbSorb_std";"Po_Al_PA_Precip_std";"Po_Ca_Lecithin_std";"Po_Ca_PA_std";"Po_Fe_DNA_FerriSorb_std";"Po_Fe_DNA_GoethSorb_std";"Po_Fe_PA_FerriSorb_2_std";"Po_Fe_PA_FerriSorb_std";"Po_Fe_PA_GoethSorb_std";"Po_Fe_PA_Precip_std";"Po_Na_AMP_std";"Po_Na_ATP_std";"Po_Na_DNA_std";"Po_Na_PA_std";"R.fac"
0;0;0;0,194823473227447;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,42565779064642;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,379518736126132;0;0;0;0,000826977107999232
0,104398682640146;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,739651710649372;0;0;0;0;0;0;0;0;0;0;0;0,155949606710482;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000853747420132584
0;0;0;0,112333778472604;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,621732615997378;0;0;0;0;0;0;0;0;0;0;0;0;0,265933605530018;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000890257282868905
0;0;0;0,145577972180767;0;0;0;0;0;0;0;0;0;0,240850194921584;0;0;0;0;0;0,613571832897649;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000915025325750328
0,289980135486765;0;0;0,168428430842451;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,541591433670784;0;0;0,000921909143569696
0,0943092746104246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,672117933758563;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,233572791631013;0;0;0;0,000925147576245321
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0786090888844836;0;0;0,790411394036068;0;0;0;0;0;0;0;0;0;0;0;0,130979517079448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00105478859850635
0,0828078162030649;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,608086149281764;0,309106034515171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00106802983496066
0;0,0607096814954136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,810928623595361;0;0;0;0;0;0;0;0;0;0;0;0,128361694909225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00109539147032795
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,788362348599742;0;0;0;0;0;0;0;0;0;0;0;0,122231224537834;0;0,0894064268624243;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00110203042965231
