"Pi_Al_GibbSorb_std";"Pi_Al_Precip_std";"Pi_Al_std";"Pi_Apatite_CaDefHydroxy_std";"Pi_Apatite_Carbonate_std";"Pi_Apatite_Fluor_std";"Pi_Apatite_Hydroxy_std";"Pi_Ca_Dibasic_std";"Pi_Ca_Mono_std";"Pi_Ca_Octa_std";"Pi_Ca_Precip_std";"Pi_Ca_Pyro_std";"Pi_Ca_Tri_std";"Pi_Fe_FerriSorb_std";"Pi_Fe_GoethSorb_std";"Pi_Fe_Precip_std";"Pi_Fe_Pyro_std";"Pi_Fe_std";"Pi_K_Di_std";"Pi_K_Pyro_std";"Pi_Mg_Di_std";"Pi_Mg_Pyro_std";"Pi_Mg_Tri_std";"Pi_Na_Di_std";"Pi_Na_Mono_std";"Pi_Na_Pyro_std";"Pi_Na_Tri_std";"Pi_NH4_Di_std";"Pi_NH4_Mg_std";"Pi_NH4_Mono_std";"Po_Al_DNA_GibbSorb_2_std";"Po_Al_DNA_GibbSorb_std";"Po_Al_PA_GibbSorb_std";"Po_Al_PA_Precip_std";"Po_Ca_Lecithin_std";"Po_Ca_PA_std";"Po_Fe_DNA_FerriSorb_std";"Po_Fe_DNA_GoethSorb_std";"Po_Fe_PA_FerriSorb_2_std";"Po_Fe_PA_FerriSorb_std";"Po_Fe_PA_GoethSorb_std";"Po_Fe_PA_Precip_std";"Po_Na_AMP_std";"Po_Na_ATP_std";"Po_Na_DNA_std";"Po_Na_PA_std";"R.fac"
0;0;0;0,228172799927912;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,137657629542911;0;0;0;0;0;0;0;0;0;0;0;0;0;0,634169570529178;0;0;0;0;0;0;0;0;0;0;0;0,00021959210878642
0;0;0;0,342702740526794;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,15948050012799;0;0;0;0,497816759345217;0;0;0;0;0;0,000263969980527029
0;0;0;0,230674115914243;0,277844012203424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,491481871882333;0;0;0;0;0;0;0;0,000272080052223159
0;0;0;0,331128204441908;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,184782802089077;0;0;0;0;0;0;0;0;0;0;0;0,484088993469015;0,00027697343202975
0;0;0;0,340996018292132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,174155660329343;0;0;0;0;0;0;0;0;0,484848321378525;0;0;0;0;0;0,000278223325849693
0;0;0;0,31003219410898;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,315510307395073;0;0;0;0;0;0,374457498495947;0;0;0;0;0;0,000288246480487416
0;0;0;0,245208748041406;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,584463057897262;0;0;0;0;0;0;0,170328194061331;0;0;0;0;0,000288671883610846
0;0;0;0,393836238076954;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,174900912429086;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,431262849493959;0;0;0;0;0;0,000288865468790109
0;0;0;0,181666478915886;0;0;0;0;0;0,361749124024996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,456584397059118;0;0;0;0;0;0;0;0,000296203112926817
0;0;0;0,341903330339665;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,262235923494396;0;0;0;0,395860746165939;0,000305533705431322
0;0;0;0,207036836713369;0;0;0;0;0,137001882802853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,655961280483778;0;0;0;0;0;0;0;0;0;0;0;0,000318246445218186
0;0;0;0,238906152629229;0;0;0;0;0;0;0;0,396449864748139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,364643982622632;0;0;0;0;0;0;0;0;0;0;0;0,000319468632391409
0;0;0;0,224149051476355;0;0;0;0;0;0;0;0,556033897980246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,219817050543399;0;0;0;0,00035511471413224
0;0;0;0,248362398695273;0;0;0;0;0;0;0;0,516527636378353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,235109964926374;0;0;0;0;0;0;0;0,000356716642658159
0;0;0;0,221663218166581;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,117854750268878;0;0;0;0;0;0;0;0;0;0;0;0,660482031564541;0;0;0;0;0;0;0;0;0;0;0;0,000357844874787984
0;0;0;0,225434510865625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,107082602975137;0,667482886159237;0;0;0;0;0;0;0;0;0;0;0;0,000359473192739689
0;0;0;0,345222533455178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,142222009011768;0;0;0,512555457533055;0;0;0;0;0;0,000360202433691989
0;0;0;0,229686596103692;0;0;0;0;0;0;0;0;0;0,0928085481122352;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,677504855784072;0;0;0;0;0;0;0;0;0;0;0;0,000372247014939937
0;0;0;0,25422935140369;0;0;0;0;0;0;0;0;0;0;0,168922601289899;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,576848047306411;0;0;0;0;0;0;0;0;0;0;0;0,00038602968478396
0;0;0,131208105548934;0,332774325456297;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,53601756899477;0,00039266416630292
0;0;0;0,222731902482669;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,180902950614443;0;0;0;0;0;0,596365146902888;0;0;0;0;0;0;0;0;0;0;0;0,000392754070954014
