"Pi_Al_GibbSorb_std";"Pi_Al_Precip_std";"Pi_Al_std";"Pi_Apatite_CaDefHydroxy_std";"Pi_Apatite_Carbonate_std";"Pi_Apatite_Fluor_std";"Pi_Apatite_Hydroxy_std";"Pi_Ca_Dibasic_std";"Pi_Ca_Mono_std";"Pi_Ca_Octa_std";"Pi_Ca_Precip_std";"Pi_Ca_Pyro_std";"Pi_Ca_Tri_std";"Pi_Fe_FerriSorb_std";"Pi_Fe_GoethSorb_std";"Pi_Fe_Precip_std";"Pi_Fe_Pyro_std";"Pi_Fe_std";"Pi_K_Di_std";"Pi_K_Pyro_std";"Pi_Mg_Di_std";"Pi_Mg_Pyro_std";"Pi_Mg_Tri_std";"Pi_Na_Di_std";"Pi_Na_Mono_std";"Pi_Na_Pyro_std";"Pi_Na_Tri_std";"Pi_NH4_Di_std";"Pi_NH4_Mg_std";"Pi_NH4_Mono_std";"Po_Al_DNA_GibbSorb_2_std";"Po_Al_DNA_GibbSorb_std";"Po_Al_PA_GibbSorb_std";"Po_Al_PA_Precip_std";"Po_Ca_Lecithin_std";"Po_Ca_PA_std";"Po_Fe_DNA_FerriSorb_std";"Po_Fe_DNA_GoethSorb_std";"Po_Fe_PA_FerriSorb_2_std";"Po_Fe_PA_FerriSorb_std";"Po_Fe_PA_GoethSorb_std";"Po_Fe_PA_Precip_std";"Po_Na_AMP_std";"Po_Na_ATP_std";"Po_Na_DNA_std";"Po_Na_PA_std";"R.fac"
0;0;0;0,230765267878972;0,37289094972894;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,396343782392088;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000234847091195568
0;0;0;0,163420725644689;0;0;0;0;0;0,450046393852462;0;0;0;0;0;0;0;0;0;0;0;0;0,386532880502849;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00036918643964658
0;0;0;0,18256604932382;0,366026652324455;0;0;0;0,451407298351725;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000436584025685194
0;0;0;0,117343069590374;0;0;0;0;0,440356232030165;0,442300698379461;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000515306032682526
0;0;0;0,37980701518529;0;0;0;0;0;0;0;0;0;0;0,433506548954858;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,186686435859852;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000553916008066713
0;0;0;0,307757878204372;0;0;0,184107103999548;0;0;0;0;0;0;0;0,50813501779608;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00063661896663228
0;0;0;0,293025863504663;0;0;0;0;0;0;0;0;0,223704850286138;0;0,483269286209199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000644032517440034
0;0;0;0,316265325081558;0;0,190970444182939;0;0;0;0;0;0;0;0;0,492764230735504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00066143189586104
0;0;0;0,286539975759519;0;0;0;0;0;0;0;0;0;0;0,41589230919683;0;0;0;0;0;0;0;0;0;0;0;0;0;0,297567715043651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000721836854351045
0;0;0;0,228865898977066;0;0;0;0;0;0;0;0;0,375332426964512;0;0;0;0;0;0;0;0;0;0,395801674058422;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000800736385623966
