"Pi_Al_GibbSorb_std";"Pi_Al_Precip_std";"Pi_Al_std";"Pi_Apatite_CaDefHydroxy_std";"Pi_Apatite_Carbonate_std";"Pi_Apatite_Fluor_std";"Pi_Apatite_Hydroxy_std";"Pi_Ca_Dibasic_std";"Pi_Ca_Mono_std";"Pi_Ca_Octa_std";"Pi_Ca_Precip_std";"Pi_Ca_Pyro_std";"Pi_Ca_Tri_std";"Pi_Fe_FerriSorb_std";"Pi_Fe_GoethSorb_std";"Pi_Fe_Precip_std";"Pi_Fe_Pyro_std";"Pi_Fe_std";"Pi_K_Di_std";"Pi_K_Pyro_std";"Pi_Mg_Di_std";"Pi_Mg_Pyro_std";"Pi_Mg_Tri_std";"Pi_Na_Di_std";"Pi_Na_Mono_std";"Pi_Na_Pyro_std";"Pi_Na_Tri_std";"Pi_NH4_Di_std";"Pi_NH4_Mg_std";"Pi_NH4_Mono_std";"Po_Al_DNA_GibbSorb_2_std";"Po_Al_DNA_GibbSorb_std";"Po_Al_PA_GibbSorb_std";"Po_Al_PA_Precip_std";"Po_Ca_Lecithin_std";"Po_Ca_PA_std";"Po_Fe_DNA_FerriSorb_std";"Po_Fe_DNA_GoethSorb_std";"Po_Fe_PA_FerriSorb_2_std";"Po_Fe_PA_FerriSorb_std";"Po_Fe_PA_GoethSorb_std";"Po_Fe_PA_Precip_std";"Po_Na_AMP_std";"Po_Na_ATP_std";"Po_Na_DNA_std";"Po_Na_PA_std";"R.fac"
0;0;0;0,399261191425253;0;0;0;0;0;0;0;0;0;0;0,5136042467686;0;0;0;0;0;0;0;0,0871345618061474;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000397933997399608
0;0;0;0,348182175302486;0;0;0;0;0;0;0;0;0;0;0,488348826522264;0;0;0;0,16346899817525;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000407311443207005
0;0;0;0,381971429058378;0;0;0;0;0;0;0;0;0;0;0,55067278477747;0;0;0;0;0,0673557861641514;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00042768876803211
0;0;0;0,373876464772159;0;0;0;0;0;0;0;0;0;0;0,483200570114416;0;0;0;0;0;0;0;0;0;0;0;0,142922965113425;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000440054444096399
0;0;0;0,394528921648648;0;0;0;0;0,06636082616642;0;0;0;0;0;0,539110252184932;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000445124149507422
0;0;0;0,407350938146472;0;0;0;0;0;0;0;0;0;0;0,592649061853528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0004826811836073
0;0;0;0,407350938146472;0;0;0;0;0;0;0;0;0;0;0,592649061853528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0004826811836073
0;0;0;0,407350938146472;0;0;0;0;0;0;0;0;0;0;0,592649061853528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0004826811836073
0;0;0;0,407350938146472;0;0;0;0;0;0;0;0;0;0;0,592649061853528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0004826811836073
0;0;0;0,407350938146472;0;0;0;0;0;0;0;0;0;0;0,592649061853528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0004826811836073
