"Pi_Al_GibbSorb_std";"Pi_Al_Precip_std";"Pi_Al_std";"Pi_Apatite_CaDefHydroxy_std";"Pi_Apatite_Carbonate_std";"Pi_Apatite_Fluor_std";"Pi_Apatite_Hydroxy_std";"Pi_Ca_Dibasic_std";"Pi_Ca_Mono_std";"Pi_Ca_Octa_std";"Pi_Ca_Precip_std";"Pi_Ca_Pyro_std";"Pi_Ca_Tri_std";"Pi_Fe_FerriSorb_std";"Pi_Fe_GoethSorb_std";"Pi_Fe_Precip_std";"Pi_Fe_Pyro_std";"Pi_Fe_std";"Pi_K_Di_std";"Pi_K_Pyro_std";"Pi_Mg_Di_std";"Pi_Mg_Pyro_std";"Pi_Mg_Tri_std";"Pi_Na_Di_std";"Pi_Na_Mono_std";"Pi_Na_Pyro_std";"Pi_Na_Tri_std";"Pi_NH4_Di_std";"Pi_NH4_Mg_std";"Pi_NH4_Mono_std";"Po_Al_DNA_GibbSorb_2_std";"Po_Al_DNA_GibbSorb_std";"Po_Al_PA_GibbSorb_std";"Po_Al_PA_Precip_std";"Po_Ca_Lecithin_std";"Po_Ca_PA_std";"Po_Fe_DNA_FerriSorb_std";"Po_Fe_DNA_GoethSorb_std";"Po_Fe_PA_FerriSorb_2_std";"Po_Fe_PA_FerriSorb_std";"Po_Fe_PA_GoethSorb_std";"Po_Fe_PA_Precip_std";"Po_Na_AMP_std";"Po_Na_ATP_std";"Po_Na_DNA_std";"Po_Na_PA_std";"R.fac"
0;0;0;0;0;0;0;0;0,257825721839473;0;0;0;0,47435639518916;0;0;0;0;0;0;0;0;0;0;0;0;0;0,267817882971367;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000664189556158121
0;0;0;0;0;0;0;0;0;0;0;0;0,530372741497591;0;0;0;0;0;0,226293383493355;0;0;0;0,243333875009054;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000664789879536934
0;0;0;0;0;0;0;0;0;0,349027079308724;0;0;0,289337955333327;0;0;0;0;0;0;0;0;0;0,361634965357949;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000677399309566861
0;0;0;0;0;0;0;0;0;0;0;0;0,456819595191452;0;0,2248288683439;0;0;0;0,318351536464648;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000823123525610353
0;0;0;0;0;0;0;0;0;0;0;0;0,476391650719799;0;0;0;0;0;0;0;0;0;0,187551006166329;0;0;0;0,336057343113872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000840304230550659
0;0;0;0;0;0;0;0;0,412352259315798;0,20987822437709;0;0;0,377769516307112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000842813867092981
0;0;0;0;0,337076871165849;0;0;0;0,445357493238547;0;0;0;0,217565635595604;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000851013491599453
0,103300309843514;0;0;0;0;0;0;0;0;0;0;0;0,508678114234375;0;0;0;0;0;0;0;0;0;0;0;0;0;0,388021575922111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000900615704097516
0;0;0;0;0;0;0;0;0,384001401510069;0;0;0;0,471297316260336;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,144701282229595;0;0;0;0;0;0;0;0;0;0;0;0,000902512127797728
0;0;0;0,167314854211627;0;0,363397730733519;0;0;0;0;0;0;0;0;0,469287415054855;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00091165384265786
0;0;0;0;0;0,158986130816182;0;0;0;0,480676245670906;0;0;0;0;0;0;0;0;0;0;0;0;0,360337623512912;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000961667247310544
0;0;0;0;0,441812495828688;0;0;0;0,444499402980537;0,113688101190776;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000963199956894663
0;0;0;0,0691510988761281;0,543302471370442;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,38754642975343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000965649059541862
