"Pi_Al_GibbSorb_std";"Pi_Al_Precip_std";"Pi_Al_std";"Pi_Apatite_CaDefHydroxy_std";"Pi_Apatite_Carbonate_std";"Pi_Apatite_Fluor_std";"Pi_Apatite_Hydroxy_std";"Pi_Ca_Dibasic_std";"Pi_Ca_Mono_std";"Pi_Ca_Octa_std";"Pi_Ca_Precip_std";"Pi_Ca_Pyro_std";"Pi_Ca_Tri_std";"Pi_Fe_FerriSorb_std";"Pi_Fe_GoethSorb_std";"Pi_Fe_Precip_std";"Pi_Fe_Pyro_std";"Pi_Fe_std";"Pi_K_Di_std";"Pi_K_Pyro_std";"Pi_Mg_Di_std";"Pi_Mg_Pyro_std";"Pi_Mg_Tri_std";"Pi_Na_Di_std";"Pi_Na_Mono_std";"Pi_Na_Pyro_std";"Pi_Na_Tri_std";"Pi_NH4_Di_std";"Pi_NH4_Mg_std";"Pi_NH4_Mono_std";"Po_Al_DNA_GibbSorb_2_std";"Po_Al_DNA_GibbSorb_std";"Po_Al_PA_GibbSorb_std";"Po_Al_PA_Precip_std";"Po_Ca_Lecithin_std";"Po_Ca_PA_std";"Po_Fe_DNA_FerriSorb_std";"Po_Fe_DNA_GoethSorb_std";"Po_Fe_PA_FerriSorb_2_std";"Po_Fe_PA_FerriSorb_std";"Po_Fe_PA_GoethSorb_std";"Po_Fe_PA_Precip_std";"Po_Na_AMP_std";"Po_Na_ATP_std";"Po_Na_DNA_std";"Po_Na_PA_std";"R.fac"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,361614642412165;0;0;0;0,52942178559261;0;0;0;0;0;0;0;0,108963571995226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000559652651817792
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,400906433793454;0;0;0;0,599093566206546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000580159623606568
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,400906433793454;0;0;0;0,599093566206546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000580159623606568
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,400906433793454;0;0;0;0,599093566206546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000580159623606568
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,400906433793454;0;0;0;0,599093566206546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000580159623606568
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,400906433793454;0;0;0;0,599093566206546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000580159623606568
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,400906433793454;0;0;0;0,599093566206546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000580159623606568
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,400906433793454;0;0;0;0,599093566206546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000580159623606568
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,400906433793454;0;0;0;0,599093566206546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000580159623606568
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,400906433793454;0;0;0;0,599093566206546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000580159623606568
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,400906433793454;0;0;0;0,599093566206546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000580159623606568
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,400906433793454;0;0;0;0,599093566206546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000580159623606568
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,400906433793454;0;0;0;0,599093566206546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000580159623606568
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,400906433793454;0;0;0;0,599093566206546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000580159623606568
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,400906433793454;0;0;0;0,599093566206546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000580159623606568
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,400906433793454;0;0;0;0,599093566206546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000580159623606568
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,400906433793454;0;0;0;0,599093566206546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000580159623606568
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,400906433793454;0;0;0;0,599093566206546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000580159623606568
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,400906433793454;0;0;0;0,599093566206546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000580159623606568
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,400906433793454;0;0;0;0,599093566206546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000580159623606568
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,400906433793454;0;0;0;0,599093566206546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000580159623606568
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,400906433793454;0;0;0;0,599093566206546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000580159623606568
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,400906433793454;0;0;0;0,599093566206546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000580159623606568
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,400906433793454;0;0;0;0,599093566206546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000580159623606568
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,400906433793454;0;0;0;0,599093566206546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000580159623606568
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,400906433793454;0;0;0;0,599093566206546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000580159623606568
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,400906433793454;0;0;0;0,599093566206546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000580159623606568
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,400906433793454;0;0;0;0,599093566206546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000580159623606568
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,400906433793454;0;0;0;0,599093566206546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000580159623606568
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,400906433793454;0;0;0;0,599093566206546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000580159623606568
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,400906433793454;0;0;0;0,599093566206546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000580159623606568
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,400906433793454;0;0;0;0,599093566206546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000580159623606568
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,400906433793454;0;0;0;0,599093566206546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000580159623606568
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,400906433793454;0;0;0;0,599093566206546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000580159623606568
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,400906433793454;0;0;0;0,599093566206546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000580159623606568
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,400906433793454;0;0;0;0,599093566206546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000580159623606568
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,400906433793454;0;0;0;0,599093566206546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000580159623606568
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,400906433793454;0;0;0;0,599093566206546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000580159623606568
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,400906433793454;0;0;0;0,599093566206546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000580159623606568
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,400906433793454;0;0;0;0,599093566206546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000580159623606568
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,400906433793454;0;0;0;0,599093566206546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000580159623606568
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,400906433793454;0;0;0;0,599093566206546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000580159623606568
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,400906433793454;0;0;0;0,599093566206546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000580159623606568
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,400906433793454;0;0;0;0,599093566206546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000580159623606568
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,400906433793454;0;0;0;0,599093566206546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000580159623606568
0,0662492362727994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0908430095224858;0;0;0;0,842907754204715;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000849686001992249
0,0550001911056106;0;0;0;0;0;0;0;0,137927082505797;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,807072726388592;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000853057211482055
0,0947678356126077;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0552553631168592;0;0;0;0;0;0;0;0;0;0;0;0,849976801270533;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000859750863074501
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,124148064851781;0;0;0;0,204181173387159;0;0;0;0,67167076176106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000864908964319238
0;0;0;0;0;0;0;0;0,176881225866746;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0674886452669334;0;0;0;0,755630128866321;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000903144043708842
0;0;0;0;0;0;0;0;0,253734545568065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,746265454431935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00092898597819846
0;0;0;0;0;0;0;0;0,253734545568065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,746265454431935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00092898597819846
0;0;0;0;0;0;0;0;0,253734545568065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,746265454431935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00092898597819846
0;0;0;0;0;0;0;0;0,253734545568065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,746265454431935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00092898597819846
0;0;0;0;0;0;0;0;0,253734545568065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,746265454431935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00092898597819846
0;0;0;0;0;0;0;0;0,253734545568065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,746265454431935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00092898597819846
0;0;0;0;0;0;0;0;0,253734545568065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,746265454431935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00092898597819846
0;0;0;0;0;0;0;0;0,253734545568065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,746265454431935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00092898597819846
0;0;0;0;0;0;0;0;0,253734545568065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,746265454431935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00092898597819846
