"Pi_Al_GibbSorb_std";"Pi_Al_Precip_std";"Pi_Al_std";"Pi_Apatite_CaDefHydroxy_std";"Pi_Apatite_Carbonate_std";"Pi_Apatite_Fluor_std";"Pi_Apatite_Hydroxy_std";"Pi_Ca_Dibasic_std";"Pi_Ca_Mono_std";"Pi_Ca_Octa_std";"Pi_Ca_Precip_std";"Pi_Ca_Pyro_std";"Pi_Ca_Tri_std";"Pi_Fe_FerriSorb_std";"Pi_Fe_GoethSorb_std";"Pi_Fe_Precip_std";"Pi_Fe_Pyro_std";"Pi_Fe_std";"Pi_K_Di_std";"Pi_K_Pyro_std";"Pi_Mg_Di_std";"Pi_Mg_Pyro_std";"Pi_Mg_Tri_std";"Pi_Na_Di_std";"Pi_Na_Mono_std";"Pi_Na_Pyro_std";"Pi_Na_Tri_std";"Pi_NH4_Di_std";"Pi_NH4_Mg_std";"Pi_NH4_Mono_std";"Po_Al_DNA_GibbSorb_2_std";"Po_Al_DNA_GibbSorb_std";"Po_Al_PA_GibbSorb_std";"Po_Al_PA_Precip_std";"Po_Ca_Lecithin_std";"Po_Ca_PA_std";"Po_Fe_DNA_FerriSorb_std";"Po_Fe_DNA_GoethSorb_std";"Po_Fe_PA_FerriSorb_2_std";"Po_Fe_PA_FerriSorb_std";"Po_Fe_PA_GoethSorb_std";"Po_Fe_PA_Precip_std";"Po_Na_AMP_std";"Po_Na_ATP_std";"Po_Na_DNA_std";"Po_Na_PA_std";"R.fac"
0,28999509533407;0;0;0,208900471730801;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,501104432935129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000448893032963399
0,358351787087485;0;0;0,276452520092827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,365195692819688;0;0;0,00110218870530272
0;0;0;0,208091635336374;0;0;0;0;0;0;0;0;0;0;0;0,266502669365314;0;0;0;0,525405695298312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00128146711544994
0,202295142203209;0;0;0,188388435848222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,609316421948569;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00129084349658067
0;0,233717345408865;0;0,24133411649608;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,524948538095055;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00142727419683192
0;0;0;0,241714470848543;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,428661126483357;0;0;0;0;0;0;0;0;0;0;0;0;0,3296244026681;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00166418492161567
0,356137728977689;0;0;0,245720585768603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,398141685253708;0;0;0;0,00191660362328136
0;0;0;0,303719503935388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,253148890431466;0;0;0,443131605633146;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0019367230565173
0;0,14771815414785;0;0,202233147407187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,650048698444963;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00199720275862386
0;0;0;0,181517522822826;0;0;0;0;0;0;0;0;0;0;0;0,166504694999681;0;0;0,651977782177493;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0020343374523233
0,276392392460617;0;0;0,29460780386879;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,428999803670592;0;0;0;0;0;0;0;0,00204780450069033
0,375853538446262;0;0;0,346649372381753;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,277497089171985;0,00207453891420723
