"Pi_Al_GibbSorb_std";"Pi_Al_Precip_std";"Pi_Al_std";"Pi_Apatite_CaDefHydroxy_std";"Pi_Apatite_Carbonate_std";"Pi_Apatite_Fluor_std";"Pi_Apatite_Hydroxy_std";"Pi_Ca_Dibasic_std";"Pi_Ca_Mono_std";"Pi_Ca_Octa_std";"Pi_Ca_Precip_std";"Pi_Ca_Pyro_std";"Pi_Ca_Tri_std";"Pi_Fe_FerriSorb_std";"Pi_Fe_GoethSorb_std";"Pi_Fe_Precip_std";"Pi_Fe_Pyro_std";"Pi_Fe_std";"Pi_K_Di_std";"Pi_K_Pyro_std";"Pi_Mg_Di_std";"Pi_Mg_Pyro_std";"Pi_Mg_Tri_std";"Pi_Na_Di_std";"Pi_Na_Mono_std";"Pi_Na_Pyro_std";"Pi_Na_Tri_std";"Pi_NH4_Di_std";"Pi_NH4_Mg_std";"Pi_NH4_Mono_std";"Po_Al_DNA_GibbSorb_2_std";"Po_Al_DNA_GibbSorb_std";"Po_Al_PA_GibbSorb_std";"Po_Al_PA_Precip_std";"Po_Ca_Lecithin_std";"Po_Ca_PA_std";"Po_Fe_DNA_FerriSorb_std";"Po_Fe_DNA_GoethSorb_std";"Po_Fe_PA_FerriSorb_2_std";"Po_Fe_PA_FerriSorb_std";"Po_Fe_PA_GoethSorb_std";"Po_Fe_PA_Precip_std";"Po_Na_AMP_std";"Po_Na_ATP_std";"Po_Na_DNA_std";"Po_Na_PA_std";"R.fac"
0;0;0;0,25619109881391;0,209133289481994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,534675611704096;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00113787543037445
0;0;0;0,218671816998599;0;0;0;0;0;0,249121079492939;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,532207103508462;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00117968057771392
0;0;0;0,255750225181475;0;0;0;0;0;0;0;0;0,186836768100875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,557413006717649;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00144443918790651
0;0;0;0,2865988466836;0;0;0;0;0;0;0,172201817881941;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,541199335434458;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00146906274678751
0;0;0;0,336199161784321;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,505043124541524;0,158757713674155;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00153499343717966
0;0;0;0,271466980742992;0;0,126042272141361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,602490747115647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00164934120900455
0;0;0;0,258506952302594;0;0;0;0,132359990539209;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,609133057158197;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0017241591286347
0;0;0;0,264449933536441;0;0;0,104234074313931;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,631315992149628;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00174028062647849
0;0;0;0,255096678838572;0;0;0;0;0;0;0;0,113821506564687;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,631081814596741;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00181202459810665
0;0;0;0,255967137739507;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,624411203137915;0;0;0;0;0;0;0,119621659122578;0;0;0;0;0;0;0;0;0;0;0,00182714897125955
0;0;0;0,249260956777251;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,66888972796924;0;0;0;0;0;0,0818493152535083;0;0;0;0;0;0;0;0;0;0;0;0,00184016969986858
0;0;0;0,279492551326923;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0827534775246491;0;0;0,637753971148428;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00186729820255308
0;0;0;0,260952876802803;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,739047123197196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00196375149639157
0;0;0;0,260952876802803;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,739047123197196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00196375149639157
0;0;0;0,260952876802803;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,739047123197196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00196375149639157
0;0;0;0,260952876802803;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,739047123197196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00196375149639157
0;0;0;0,260952876802803;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,739047123197196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00196375149639157
0;0;0;0,260952876802803;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,739047123197196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00196375149639157
0;0;0;0,260952876802803;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,739047123197196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00196375149639157
0;0;0;0,260952876802803;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,739047123197196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00196375149639157
0;0;0;0,260952876802803;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,739047123197196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00196375149639157
0;0;0;0,260952876802803;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,739047123197196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00196375149639157
0;0;0;0,260952876802803;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,739047123197196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00196375149639157
0;0;0;0,260952876802803;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,739047123197196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00196375149639157
