"Pi_Al_GibbSorb_std";"Pi_Al_Precip_std";"Pi_Al_std";"Pi_Apatite_CaDefHydroxy_std";"Pi_Apatite_Carbonate_std";"Pi_Apatite_Fluor_std";"Pi_Apatite_Hydroxy_std";"Pi_Ca_Dibasic_std";"Pi_Ca_Mono_std";"Pi_Ca_Octa_std";"Pi_Ca_Precip_std";"Pi_Ca_Pyro_std";"Pi_Ca_Tri_std";"Pi_Fe_FerriSorb_std";"Pi_Fe_GoethSorb_std";"Pi_Fe_Precip_std";"Pi_Fe_Pyro_std";"Pi_Fe_std";"Pi_K_Di_std";"Pi_K_Pyro_std";"Pi_Mg_Di_std";"Pi_Mg_Pyro_std";"Pi_Mg_Tri_std";"Pi_Na_Di_std";"Pi_Na_Mono_std";"Pi_Na_Pyro_std";"Pi_Na_Tri_std";"Pi_NH4_Di_std";"Pi_NH4_Mg_std";"Pi_NH4_Mono_std";"Po_Al_DNA_GibbSorb_2_std";"Po_Al_DNA_GibbSorb_std";"Po_Al_PA_GibbSorb_std";"Po_Al_PA_Precip_std";"Po_Ca_Lecithin_std";"Po_Ca_PA_std";"Po_Fe_DNA_FerriSorb_std";"Po_Fe_DNA_GoethSorb_std";"Po_Fe_PA_FerriSorb_2_std";"Po_Fe_PA_FerriSorb_std";"Po_Fe_PA_GoethSorb_std";"Po_Fe_PA_Precip_std";"Po_Na_AMP_std";"Po_Na_ATP_std";"Po_Na_DNA_std";"Po_Na_PA_std";"R.fac"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,496018185272205;0;0;0;0;0;0;0;0,247558955872479;0,256422858855315;0;0;0,000132411920592035
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0894730393600472;0;0;0;0,606673616695648;0;0;0;0;0;0;0;0;0,303853343944305;0;0;0,000230443785774845
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,37182485490985;0;0;0;0;0;0;0;0,482820093165631;0;0;0,145355051924519;0,000239827017176714
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,140558797064726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,609902593058911;0;0;0,249538609876363;0,000305588851317377
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,127950269027854;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,555782459185119;0;0;0,316267271787027;0,000311783953224729
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,111956269887746;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,601495040217824;0;0;0;0;0;0;0;0;0,286548689894429;0;0;0,000317257629160986
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,313621544611073;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,498802721172064;0;0,187575734216863;0;0,000326400707322096
0;0;0;0;0;0;0;0;0;0;0,118978160472357;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0961487765847683;0;0,784873062942875;0;0;0;0,000332735536546323
0;0;0;0;0;0;0;0;0;0;0;0,160100950878372;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,654269634085186;0;0;0,185629415036442;0,00033320281609952
0;0;0;0;0;0;0;0;0;0;0,119073419230134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,752947032487642;0;0;0,127979548282223;0,000340260205296963
